BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9400    
Mole fraction Ar(1s2)                     0.1000E-02
Mole fraction Ar(1s3)                     0.1000E-02
Mole fraction Ar(1s4)                     0.1000E-02
Mole fraction Ar(1s5)                     0.1000E-02
Mole fraction O2                          0.1000E-02
Mole fraction O2(0.98)                    0.1000E-02
Mole fraction O2(1.63)                    0.1000E-02
Mole fraction H2O                         0.5000E-01
Mole fraction H                           0.1000E-02
Mole fraction H(2p)(10.2eV)               0.1000E-02
Mole fraction H(2s)(10.2eV)               0.1000E-02
 
 
Energy (eV) 	Electric field / N (Td)                                         
5.899	0.6229E-17
6.130	0.7997E-17
6.359	0.1009E-16
6.587	0.1252E-16
6.816	0.1529E-16
7.047	0.1841E-16
7.283	0.2188E-16
7.524	0.2571E-16
7.774	0.2989E-16
8.034	0.3442E-16
8.307	0.3929E-16
8.596	0.4452E-16
8.906	0.5011E-16
9.239	0.5604E-16
9.600	0.6231E-16
9.994	0.6891E-16
10.43	0.7583E-16
10.91	0.8304E-16
11.44	0.9048E-16
12.04	0.9808E-16
12.71	0.1058E-15
13.47	0.1135E-15
14.33	0.1210E-15
15.31	0.1282E-15
16.43	0.1350E-15
17.71	0.1411E-15
19.17	0.1463E-15
20.85	0.1505E-15
22.77	0.1536E-15
24.97	0.1553E-15
27.50	0.1556E-15
30.40	0.1544E-15
33.74	0.1518E-15
37.58	0.1479E-15
42.02	0.1426E-15
47.18	0.1362E-15
53.20	0.1288E-15
60.29	0.1206E-15
68.70	0.1118E-15
78.78	0.1027E-15
 
 
C8    Ar    Excitation    13.23 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.1461E-18
1.695	0.1598E-18
1.763	0.1774E-18
1.842	0.1994E-18
1.934	0.2263E-18
2.039	0.2583E-18
2.158	0.2954E-18
2.293	0.3373E-18
2.442	0.3833E-18
2.603	0.4314E-18
2.784	0.4834E-18
2.983	0.5386E-18
3.198	0.5995E-18
3.427	0.6727E-18
3.669	0.7711E-18
3.919	0.9158E-18
4.174	0.1136E-17
4.431	0.1471E-17
4.686	0.1961E-17
4.938	0.2652E-17
5.185	0.3587E-17
5.428	0.4807E-17
5.665	0.6345E-17
5.899	0.8228E-17
6.130	0.1047E-16
6.359	0.1310E-16
6.587	0.1611E-16
6.816	0.1951E-16
7.047	0.2330E-16
7.283	0.2750E-16
7.524	0.3212E-16
7.774	0.3715E-16
8.034	0.4263E-16
8.307	0.4857E-16
8.596	0.5501E-16
8.906	0.6200E-16
9.239	0.6957E-16
9.600	0.7776E-16
9.994	0.8665E-16
10.43	0.9628E-16
10.91	0.1067E-15
11.44	0.1180E-15
12.04	0.1301E-15
12.71	0.1432E-15
13.47	0.1572E-15
14.33	0.1720E-15
15.31	0.1878E-15
16.43	0.2043E-15
17.71	0.2215E-15
19.17	0.2393E-15
20.85	0.2574E-15
22.77	0.2757E-15
24.97	0.2938E-15
27.50	0.3117E-15
30.40	0.3289E-15
33.74	0.3453E-15
37.58	0.3606E-15
42.02	0.3745E-15
47.18	0.3869E-15
53.20	0.3975E-15
60.29	0.4063E-15
68.70	0.4131E-15
78.78	0.4179E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.3790E-19
1.695	0.4085E-19
1.763	0.4482E-19
1.842	0.5001E-19
1.934	0.5660E-19
2.039	0.6475E-19
2.158	0.7457E-19
2.293	0.8607E-19
2.442	0.9920E-19
2.603	0.1134E-18
2.784	0.1294E-18
2.983	0.1467E-18
3.198	0.1659E-18
3.427	0.1882E-18
3.669	0.2167E-18
3.919	0.2564E-18
4.174	0.3153E-18
4.431	0.4043E-18
4.686	0.5361E-18
4.938	0.7260E-18
5.185	0.9897E-18
5.428	0.1343E-17
5.665	0.1802E-17
5.899	0.2378E-17
6.130	0.3083E-17
6.359	0.3926E-17
6.587	0.4913E-17
6.816	0.6048E-17
7.047	0.7332E-17
7.283	0.8768E-17
7.524	0.1036E-16
7.774	0.1210E-16
8.034	0.1399E-16
8.307	0.1603E-16
8.596	0.1823E-16
8.906	0.2059E-16
9.239	0.2311E-16
9.600	0.2579E-16
9.994	0.2864E-16
10.43	0.3167E-16
10.91	0.3485E-16
11.44	0.3820E-16
12.04	0.4168E-16
12.71	0.4528E-16
13.47	0.4898E-16
14.33	0.5272E-16
15.31	0.5645E-16
16.43	0.6011E-16
17.71	0.6364E-16
19.17	0.6696E-16
20.85	0.6999E-16
22.77	0.7264E-16
24.97	0.7484E-16
27.50	0.7653E-16
30.40	0.7765E-16
33.74	0.7815E-16
37.58	0.7801E-16
42.02	0.7724E-16
47.18	0.7582E-16
53.20	0.7380E-16
60.29	0.7122E-16
68.70	0.6813E-16
78.78	0.6458E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.1369E-18
1.695	0.1504E-18
1.763	0.1678E-18
1.842	0.1897E-18
1.934	0.2166E-18
2.039	0.2488E-18
2.158	0.2862E-18
2.293	0.3283E-18
2.442	0.3744E-18
2.603	0.4225E-18
2.784	0.4742E-18
2.983	0.5285E-18
3.198	0.5879E-18
3.427	0.6586E-18
3.669	0.7535E-18
3.919	0.8933E-18
4.174	0.1108E-17
4.431	0.1435E-17
4.686	0.1916E-17
4.938	0.2597E-17
5.185	0.3519E-17
5.428	0.4720E-17
5.665	0.6231E-17
5.899	0.8076E-17
6.130	0.1027E-16
6.359	0.1283E-16
6.587	0.1575E-16
6.816	0.1903E-16
7.047	0.2269E-16
7.283	0.2672E-16
7.524	0.3113E-16
7.774	0.3594E-16
8.034	0.4114E-16
8.307	0.4677E-16
8.596	0.5285E-16
8.906	0.5944E-16
9.239	0.6656E-16
9.600	0.7426E-16
9.994	0.8261E-16
10.43	0.9165E-16
10.91	0.1015E-15
11.44	0.1121E-15
12.04	0.1235E-15
12.71	0.1358E-15
13.47	0.1491E-15
14.33	0.1633E-15
15.31	0.1783E-15
16.43	0.1942E-15
17.71	0.2108E-15
19.17	0.2282E-15
20.85	0.2459E-15
22.77	0.2641E-15
24.97	0.2823E-15
27.50	0.3003E-15
30.40	0.3180E-15
33.74	0.3350E-15
37.58	0.3511E-15
42.02	0.3660E-15
47.18	0.3796E-15
53.20	0.3915E-15
60.29	0.4018E-15
68.70	0.4101E-15
78.78	0.4164E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.3918E-19
1.695	0.4254E-19
1.763	0.4695E-19
1.842	0.5260E-19
1.934	0.5965E-19
2.039	0.6821E-19
2.158	0.7833E-19
2.293	0.8997E-19
2.442	0.1030E-18
2.603	0.1169E-18
2.784	0.1322E-18
2.983	0.1487E-18
3.198	0.1668E-18
3.427	0.1883E-18
3.669	0.2163E-18
3.919	0.2564E-18
4.174	0.3167E-18
4.431	0.4080E-18
4.686	0.5425E-18
4.938	0.7344E-18
5.185	0.9977E-18
5.428	0.1346E-17
5.665	0.1793E-17
5.899	0.2348E-17
6.130	0.3020E-17
6.359	0.3817E-17
6.587	0.4744E-17
6.816	0.5804E-17
7.047	0.7000E-17
7.283	0.8333E-17
7.524	0.9806E-17
7.774	0.1142E-16
8.034	0.1318E-16
8.307	0.1508E-16
8.596	0.1714E-16
8.906	0.1935E-16
9.239	0.2174E-16
9.600	0.2429E-16
9.994	0.2704E-16
10.43	0.2998E-16
10.91	0.3313E-16
11.44	0.3650E-16
12.04	0.4008E-16
12.71	0.4391E-16
13.47	0.4797E-16
14.33	0.5226E-16
15.31	0.5678E-16
16.43	0.6151E-16
17.71	0.6646E-16
19.17	0.7160E-16
20.85	0.7692E-16
22.77	0.8240E-16
24.97	0.8801E-16
27.50	0.9373E-16
30.40	0.9955E-16
33.74	0.1054E-15
37.58	0.1114E-15
42.02	0.1173E-15
47.18	0.1233E-15
53.20	0.1292E-15
60.29	0.1350E-15
68.70	0.1406E-15
78.78	0.1461E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.2152E-19
1.695	0.2261E-19
1.763	0.2417E-19
1.842	0.2631E-19
1.934	0.2913E-19
2.039	0.3276E-19
2.158	0.3730E-19
2.293	0.4283E-19
2.442	0.4941E-19
2.603	0.5682E-19
2.784	0.6554E-19
2.983	0.7541E-19
3.198	0.8662E-19
3.427	0.9974E-19
3.669	0.1160E-18
3.919	0.1378E-18
4.174	0.1688E-18
4.431	0.2146E-18
4.686	0.2822E-18
4.938	0.3805E-18
5.185	0.5200E-18
5.428	0.7124E-18
5.665	0.9702E-18
5.899	0.1306E-17
6.130	0.1734E-17
6.359	0.2265E-17
6.587	0.2911E-17
6.816	0.3684E-17
7.047	0.4593E-17
7.283	0.5646E-17
7.524	0.6853E-17
7.774	0.8220E-17
8.034	0.9755E-17
8.307	0.1146E-16
8.596	0.1335E-16
8.906	0.1544E-16
9.239	0.1772E-16
9.600	0.2020E-16
9.994	0.2290E-16
10.43	0.2581E-16
10.91	0.2895E-16
11.44	0.3230E-16
12.04	0.3586E-16
12.71	0.3961E-16
13.47	0.4352E-16
14.33	0.4756E-16
15.31	0.5167E-16
16.43	0.5578E-16
17.71	0.5984E-16
19.17	0.6375E-16
20.85	0.6741E-16
22.77	0.7075E-16
24.97	0.7366E-16
27.50	0.7606E-16
30.40	0.7787E-16
33.74	0.7904E-16
37.58	0.7952E-16
42.02	0.7930E-16
47.18	0.7837E-16
53.20	0.7675E-16
60.29	0.7448E-16
68.70	0.7161E-16
78.78	0.6819E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.2256E-19
1.695	0.2352E-19
1.763	0.2495E-19
1.842	0.2700E-19
1.934	0.2980E-19
2.039	0.3351E-19
2.158	0.3828E-19
2.293	0.4425E-19
2.442	0.5151E-19
2.603	0.5983E-19
2.784	0.6976E-19
2.983	0.8107E-19
3.198	0.9389E-19
3.427	0.1087E-18
3.669	0.1266E-18
3.919	0.1500E-18
4.174	0.1828E-18
4.431	0.2311E-18
4.686	0.3030E-18
4.938	0.4089E-18
5.185	0.5612E-18
5.428	0.7739E-18
5.665	0.1062E-17
5.899	0.1441E-17
6.130	0.1926E-17
6.359	0.2533E-17
6.587	0.3277E-17
6.816	0.4173E-17
7.047	0.5235E-17
7.283	0.6480E-17
7.524	0.7925E-17
7.774	0.9590E-17
8.034	0.1149E-16
8.307	0.1366E-16
8.596	0.1613E-16
8.906	0.1892E-16
9.239	0.2208E-16
9.600	0.2564E-16
9.994	0.2967E-16
10.43	0.3421E-16
10.91	0.3933E-16
11.44	0.4508E-16
12.04	0.5153E-16
12.71	0.5875E-16
13.47	0.6682E-16
14.33	0.7578E-16
15.31	0.8571E-16
16.43	0.9662E-16
17.71	0.1086E-15
19.17	0.1215E-15
20.85	0.1354E-15
22.77	0.1502E-15
24.97	0.1657E-15
27.50	0.1819E-15
30.40	0.1985E-15
33.74	0.2153E-15
37.58	0.2320E-15
42.02	0.2483E-15
47.18	0.2641E-15
53.20	0.2790E-15
60.29	0.2927E-15
68.70	0.3051E-15
78.78	0.3158E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.5577E-19
1.695	0.6099E-19
1.763	0.6785E-19
1.842	0.7664E-19
1.934	0.8760E-19
2.039	0.1009E-18
2.158	0.1165E-18
2.293	0.1345E-18
2.442	0.1544E-18
2.603	0.1754E-18
2.784	0.1984E-18
2.983	0.2227E-18
3.198	0.2492E-18
3.427	0.2802E-18
3.669	0.3208E-18
3.919	0.3794E-18
4.174	0.4685E-18
4.431	0.6045E-18
4.686	0.8060E-18
4.938	0.1093E-17
5.185	0.1487E-17
5.428	0.2005E-17
5.665	0.2663E-17
5.899	0.3473E-17
6.130	0.4444E-17
6.359	0.5581E-17
6.587	0.6884E-17
6.816	0.8353E-17
7.047	0.9984E-17
7.283	0.1177E-16
7.524	0.1372E-16
7.774	0.1581E-16
8.034	0.1805E-16
8.307	0.2042E-16
8.596	0.2293E-16
8.906	0.2559E-16
9.239	0.2837E-16
9.600	0.3129E-16
9.994	0.3433E-16
10.43	0.3750E-16
10.91	0.4078E-16
11.44	0.4415E-16
12.04	0.4759E-16
12.71	0.5106E-16
13.47	0.5453E-16
14.33	0.5794E-16
15.31	0.6123E-16
16.43	0.6432E-16
17.71	0.6717E-16
19.17	0.6968E-16
20.85	0.7178E-16
22.77	0.7341E-16
24.97	0.7451E-16
27.50	0.7504E-16
30.40	0.7497E-16
33.74	0.7429E-16
37.58	0.7302E-16
42.02	0.7117E-16
47.18	0.6879E-16
53.20	0.6592E-16
60.29	0.6265E-16
68.70	0.5903E-16
78.78	0.5514E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.1197E-18
1.695	0.1289E-18
1.763	0.1414E-18
1.842	0.1580E-18
1.934	0.1792E-18
2.039	0.2058E-18
2.158	0.2379E-18
2.293	0.2757E-18
2.442	0.3190E-18
2.603	0.3660E-18
2.784	0.4188E-18
2.983	0.4759E-18
3.198	0.5387E-18
3.427	0.6113E-18
3.669	0.7030E-18
3.919	0.8304E-18
4.174	0.1020E-17
4.431	0.1306E-17
4.686	0.1733E-17
4.938	0.2350E-17
5.185	0.3210E-17
5.428	0.4366E-17
5.665	0.5867E-17
5.899	0.7758E-17
6.130	0.1008E-16
6.359	0.1285E-16
6.587	0.1611E-16
6.816	0.1986E-16
7.047	0.2412E-16
7.283	0.2891E-16
7.524	0.3421E-16
7.774	0.4006E-16
8.034	0.4646E-16
8.307	0.5342E-16
8.596	0.6099E-16
8.906	0.6921E-16
9.239	0.7810E-16
9.600	0.8773E-16
9.994	0.9818E-16
10.43	0.1095E-15
10.91	0.1219E-15
11.44	0.1352E-15
12.04	0.1498E-15
12.71	0.1656E-15
13.47	0.1827E-15
14.33	0.2012E-15
15.31	0.2211E-15
16.43	0.2426E-15
17.71	0.2655E-15
19.17	0.2900E-15
20.85	0.3159E-15
22.77	0.3433E-15
24.97	0.3719E-15
27.50	0.4017E-15
30.40	0.4325E-15
33.74	0.4642E-15
37.58	0.4964E-15
42.02	0.5290E-15
47.18	0.5617E-15
53.20	0.5942E-15
60.29	0.6262E-15
68.70	0.6573E-15
78.78	0.6870E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.000
0.1253E-01	0.000
0.1396E-01	0.000
0.1569E-01	0.000
0.1764E-01	0.000
0.2013E-01	0.000
0.2326E-01	0.000
0.2671E-01	0.000
0.3090E-01	0.000
0.3547E-01	0.000
0.4492E-01	0.000
0.5046E-01	0.000
0.5671E-01	0.000
0.6374E-01	0.000
0.7238E-01	0.000
0.8116E-01	0.000
0.9112E-01	0.000
0.1026	0.000
0.1163	0.000
0.1325	0.000
0.1526	0.000
0.1778	0.000
0.2096	0.000
0.2479	0.000
0.2928	0.000
0.3432	0.000
0.3979	0.000
0.4542	0.000
0.5110	0.000
0.5682	0.000
0.6243	0.000
0.6802	0.000
0.7368	0.000
0.7947	0.000
0.8555	0.000
0.9201	0.000
0.9902	0.000
1.637	0.5993E-18
1.695	0.5894E-18
1.763	0.5809E-18
1.842	0.5750E-18
1.934	0.5740E-18
2.039	0.5808E-18
2.158	0.5999E-18
2.293	0.6374E-18
2.442	0.7004E-18
2.603	0.7934E-18
2.784	0.9337E-18
2.983	0.1127E-17
3.198	0.1381E-17
3.427	0.1702E-17
3.669	0.2097E-17
3.919	0.2579E-17
4.174	0.3175E-17
4.431	0.3951E-17
4.686	0.5020E-17
4.938	0.6584E-17
5.185	0.8959E-17
5.428	0.1261E-16
5.665	0.1817E-16
5.899	0.2649E-16
6.130	0.3866E-16
6.359	0.5602E-16
6.587	0.8020E-16
6.816	0.1131E-15
7.047	0.1572E-15
7.283	0.2149E-15
7.524	0.2896E-15
7.774	0.3849E-15
8.034	0.5051E-15
8.307	0.6550E-15
8.596	0.8408E-15
8.906	0.1069E-14
9.239	0.1349E-14
9.600	0.1688E-14
9.994	0.2100E-14
10.43	0.2597E-14
10.91	0.3195E-14
11.44	0.3912E-14
12.04	0.4769E-14
12.71	0.5791E-14
13.47	0.7004E-14
14.33	0.8438E-14
15.31	0.1013E-13
16.43	0.1210E-13
17.71	0.1439E-13
19.17	0.1703E-13
20.85	0.2005E-13
22.77	0.2349E-13
24.97	0.2736E-13
27.50	0.3167E-13
30.40	0.3644E-13
33.74	0.4166E-13
37.58	0.4731E-13
42.02	0.5339E-13
47.18	0.5985E-13
53.20	0.6664E-13
60.29	0.7371E-13
68.70	0.8097E-13
78.78	0.8836E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.2183E-14
0.1253E-01	0.2303E-14
0.1396E-01	0.2430E-14
0.1569E-01	0.2562E-14
0.1764E-01	0.2722E-14
0.2013E-01	0.2846E-14
0.2326E-01	0.2983E-14
0.2671E-01	0.3080E-14
0.3090E-01	0.3178E-14
0.3547E-01	0.3230E-14
0.4492E-01	0.3362E-14
0.5046E-01	0.3336E-14
0.5671E-01	0.3293E-14
0.6374E-01	0.3232E-14
0.7238E-01	0.3165E-14
0.8116E-01	0.3075E-14
0.9112E-01	0.2976E-14
0.1026	0.2870E-14
0.1163	0.2767E-14
0.1325	0.2654E-14
0.1526	0.2541E-14
0.1778	0.2431E-14
0.2096	0.2327E-14
0.2479	0.2232E-14
0.2928	0.2150E-14
0.3432	0.2082E-14
0.3979	0.2030E-14
0.4542	0.1993E-14
0.5110	0.1969E-14
0.5682	0.1955E-14
0.6243	0.1950E-14
0.6802	0.1954E-14
0.7368	0.1962E-14
0.7947	0.1977E-14
0.8555	0.1996E-14
0.9201	0.2020E-14
0.9902	0.2049E-14
1.637	0.2285E-14
1.695	0.2314E-14
1.763	0.2349E-14
1.842	0.2390E-14
1.934	0.2437E-14
2.039	0.2490E-14
2.158	0.2549E-14
2.293	0.2614E-14
2.442	0.2685E-14
2.603	0.2757E-14
2.784	0.2835E-14
2.983	0.2916E-14
3.198	0.2999E-14
3.427	0.3082E-14
3.669	0.3165E-14
3.919	0.3245E-14
4.174	0.3323E-14
4.431	0.3397E-14
4.686	0.3467E-14
4.938	0.3533E-14
5.185	0.3595E-14
5.428	0.3653E-14
5.665	0.3709E-14
5.899	0.3761E-14
6.130	0.3812E-14
6.359	0.3861E-14
6.587	0.3909E-14
6.816	0.3956E-14
7.047	0.4004E-14
7.283	0.4052E-14
7.524	0.4100E-14
7.774	0.4151E-14
8.034	0.4203E-14
8.307	0.4257E-14
8.596	0.4314E-14
8.906	0.4376E-14
9.239	0.4441E-14
9.600	0.4511E-14
9.994	0.4588E-14
10.43	0.4671E-14
10.91	0.4761E-14
11.44	0.4861E-14
12.04	0.4971E-14
12.71	0.5092E-14
13.47	0.5226E-14
14.33	0.5374E-14
15.31	0.5538E-14
16.43	0.5720E-14
17.71	0.5920E-14
19.17	0.6140E-14
20.85	0.6380E-14
22.77	0.6642E-14
24.97	0.6924E-14
27.50	0.7226E-14
30.40	0.7548E-14
33.74	0.7887E-14
37.58	0.8241E-14
42.02	0.8608E-14
47.18	0.8985E-14
53.20	0.9366E-14
60.29	0.9749E-14
68.70	0.1013E-13
78.78	0.1050E-13
 
 
C18   Ar(1s3)    De-excitation    11.72 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1136E-01	0.9990E-15
0.1253E-01	0.1031E-14
0.1396E-01	0.1061E-14
0.1569E-01	0.1091E-14
0.1764E-01	0.1134E-14
0.2013E-01	0.1153E-14
0.2326E-01	0.1174E-14
0.2671E-01	0.1179E-14
0.3090E-01	0.1182E-14
0.3547E-01	0.1169E-14
0.4492E-01	0.1149E-14
0.5046E-01	0.1114E-14
0.5671E-01	0.1073E-14
0.6374E-01	0.1028E-14
0.7238E-01	0.9768E-15
0.8116E-01	0.9253E-15
0.9112E-01	0.8726E-15
0.1026	0.8197E-15
0.1163	0.7679E-15
0.1325	0.7165E-15
0.1526	0.6667E-15
0.1778	0.6191E-15
0.2096	0.5735E-15
0.2479	0.5326E-15
0.2928	0.4959E-15
0.3432	0.4640E-15
0.3979	0.4366E-15
