BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9800    
Mole fraction Ar(1s2)                     0.1000E-02
Mole fraction Ar(1s3)                     0.1000E-02
Mole fraction Ar(1s4)                     0.1000E-02
Mole fraction Ar(1s5)                     0.1000E-02
Mole fraction O2                          0.1000E-02
Mole fraction O2(0.98)                    0.1000E-02
Mole fraction O2(1.63)                    0.1000E-02
Mole fraction H2O                         0.1000E-01
Mole fraction H                           0.1000E-02
Mole fraction H(2p)(10.2eV)               0.1000E-02
Mole fraction H(2s)(10.2eV)               0.1000E-02
 
 
Energy (eV) 	Electric field / N (Td)                                         
67.69	0.1129E-15
77.55	0.1037E-15
 
 
C8    Ar    Excitation    13.23 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.1402E-18
1.721	0.1509E-18
1.776	0.1643E-18
1.839	0.1809E-18
1.910	0.2012E-18
1.992	0.2254E-18
2.083	0.2538E-18
2.185	0.2864E-18
2.299	0.3230E-18
2.423	0.3630E-18
2.561	0.4060E-18
2.704	0.4499E-18
2.868	0.4968E-18
3.045	0.5454E-18
3.238	0.5966E-18
3.445	0.6540E-18
3.665	0.7260E-18
3.896	0.8268E-18
4.134	0.9792E-18
4.376	0.1214E-17
4.620	0.1568E-17
4.862	0.2086E-17
5.102	0.2810E-17
5.338	0.3784E-17
5.571	0.5048E-17
5.799	0.6629E-17
6.025	0.8556E-17
6.248	0.1085E-16
6.469	0.1351E-16
6.691	0.1656E-16
6.914	0.1999E-16
7.139	0.2381E-16
7.369	0.2803E-16
7.605	0.3265E-16
7.849	0.3768E-16
8.103	0.4314E-16
8.370	0.4906E-16
8.653	0.5547E-16
8.956	0.6240E-16
9.282	0.6990E-16
9.636	0.7802E-16
10.02	0.8681E-16
10.45	0.9633E-16
10.92	0.1066E-15
11.44	0.1178E-15
12.03	0.1298E-15
12.69	0.1427E-15
13.43	0.1565E-15
14.28	0.1712E-15
15.24	0.1868E-15
16.34	0.2031E-15
17.60	0.2202E-15
19.04	0.2378E-15
20.69	0.2559E-15
22.58	0.2741E-15
24.75	0.2922E-15
27.24	0.3100E-15
30.09	0.3273E-15
33.37	0.3437E-15
37.15	0.3591E-15
41.51	0.3731E-15
46.57	0.3856E-15
52.48	0.3965E-15
59.44	0.4054E-15
67.69	0.4125E-15
77.55	0.4175E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.3592E-19
1.721	0.3815E-19
1.776	0.4107E-19
1.839	0.4483E-19
1.910	0.4959E-19
1.992	0.5548E-19
2.083	0.6263E-19
2.185	0.7110E-19
2.299	0.8094E-19
2.423	0.9211E-19
2.561	0.1046E-18
2.704	0.1177E-18
2.868	0.1323E-18
3.045	0.1479E-18
3.238	0.1646E-18
3.445	0.1831E-18
3.665	0.2050E-18
3.896	0.2338E-18
4.134	0.2750E-18
4.376	0.3371E-18
4.620	0.4309E-18
4.862	0.5697E-18
5.102	0.7685E-18
5.338	0.1043E-17
5.571	0.1409E-17
5.799	0.1881E-17
6.025	0.2471E-17
6.248	0.3190E-17
6.469	0.4047E-17
6.691	0.5047E-17
6.914	0.6193E-17
7.139	0.7488E-17
7.369	0.8931E-17
7.605	0.1052E-16
7.849	0.1226E-16
8.103	0.1415E-16
8.370	0.1619E-16
8.653	0.1838E-16
8.956	0.2072E-16
9.282	0.2322E-16
9.636	0.2589E-16
10.02	0.2871E-16
10.45	0.3170E-16
10.92	0.3485E-16
11.44	0.3816E-16
12.03	0.4161E-16
12.69	0.4518E-16
13.43	0.4884E-16
14.28	0.5255E-16
15.24	0.5626E-16
16.34	0.5990E-16
17.60	0.6343E-16
19.04	0.6675E-16
20.69	0.6979E-16
22.58	0.7246E-16
24.75	0.7469E-16
27.24	0.7642E-16
30.09	0.7759E-16
33.37	0.7815E-16
37.15	0.7808E-16
41.51	0.7736E-16
46.57	0.7602E-16
52.48	0.7406E-16
59.44	0.7154E-16
67.69	0.6850E-16
77.55	0.6501E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.1304E-18
1.721	0.1409E-18
1.776	0.1541E-18
1.839	0.1706E-18
1.910	0.1909E-18
1.992	0.2153E-18
2.083	0.2440E-18
2.185	0.2770E-18
2.299	0.3139E-18
2.423	0.3543E-18
2.561	0.3976E-18
2.704	0.4416E-18
2.868	0.4883E-18
3.045	0.5363E-18
3.238	0.5862E-18
3.445	0.6418E-18
3.665	0.7107E-18
3.896	0.8074E-18
4.134	0.9544E-18
4.376	0.1183E-17
4.620	0.1530E-17
4.862	0.2038E-17
5.102	0.2752E-17
5.338	0.3712E-17
5.571	0.4956E-17
5.799	0.6510E-17
6.025	0.8398E-17
6.248	0.1063E-16
6.469	0.1323E-16
6.691	0.1619E-16
6.914	0.1950E-16
7.139	0.2319E-16
7.369	0.2724E-16
7.605	0.3165E-16
7.849	0.3645E-16
8.103	0.4164E-16
8.370	0.4725E-16
8.653	0.5330E-16
8.956	0.5984E-16
9.282	0.6689E-16
9.636	0.7452E-16
10.02	0.8277E-16
10.45	0.9171E-16
10.92	0.1014E-15
11.44	0.1119E-15
12.03	0.1232E-15
12.69	0.1354E-15
13.43	0.1484E-15
14.28	0.1624E-15
15.24	0.1773E-15
16.34	0.1931E-15
17.60	0.2096E-15
19.04	0.2268E-15
20.69	0.2444E-15
22.58	0.2625E-15
24.75	0.2806E-15
27.24	0.2986E-15
30.09	0.3163E-15
33.37	0.3333E-15
37.15	0.3495E-15
41.51	0.3646E-15
46.57	0.3782E-15
52.48	0.3903E-15
59.44	0.4007E-15
67.69	0.4093E-15
77.55	0.4158E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.3731E-19
1.721	0.3988E-19
1.776	0.4319E-19
1.839	0.4737E-19
1.910	0.5258E-19
1.992	0.5892E-19
2.083	0.6648E-19
2.185	0.7530E-19
2.299	0.8536E-19
2.423	0.9658E-19
2.561	0.1089E-18
2.704	0.1216E-18
2.868	0.1356E-18
3.045	0.1502E-18
3.238	0.1658E-18
3.445	0.1831E-18
3.665	0.2042E-18
3.896	0.2327E-18
4.134	0.2746E-18
4.376	0.3384E-18
4.620	0.4349E-18
4.862	0.5768E-18
5.102	0.7778E-18
5.338	0.1052E-17
5.571	0.1413E-17
5.799	0.1872E-17
6.025	0.2440E-17
6.248	0.3126E-17
6.469	0.3936E-17
6.691	0.4874E-17
6.914	0.5945E-17
7.139	0.7149E-17
7.369	0.8489E-17
7.605	0.9965E-17
7.849	0.1158E-16
8.103	0.1333E-16
8.370	0.1523E-16
8.653	0.1728E-16
8.956	0.1948E-16
9.282	0.2184E-16
9.636	0.2438E-16
10.02	0.2709E-16
10.45	0.3000E-16
10.92	0.3311E-16
11.44	0.3645E-16
12.03	0.4000E-16
12.69	0.4378E-16
13.43	0.4778E-16
14.28	0.5202E-16
15.24	0.5649E-16
16.34	0.6119E-16
17.60	0.6609E-16
19.04	0.7119E-16
20.69	0.7647E-16
22.58	0.8191E-16
24.75	0.8749E-16
27.24	0.9319E-16
30.09	0.9898E-16
33.37	0.1049E-15
37.15	0.1108E-15
41.51	0.1167E-15
46.57	0.1227E-15
52.48	0.1286E-15
59.44	0.1344E-15
67.69	0.1400E-15
77.55	0.1455E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.2045E-19
1.721	0.2125E-19
1.776	0.2235E-19
1.839	0.2383E-19
1.910	0.2577E-19
1.992	0.2826E-19
2.083	0.3138E-19
2.185	0.3521E-19
2.299	0.3981E-19
2.423	0.4522E-19
2.561	0.5150E-19
2.704	0.5836E-19
2.868	0.6637E-19
3.045	0.7528E-19
3.238	0.8517E-19
3.445	0.9632E-19
3.665	0.1094E-18
3.896	0.1260E-18
4.134	0.1484E-18
4.376	0.1809E-18
4.620	0.2288E-18
4.862	0.2997E-18
5.102	0.4024E-18
5.338	0.5473E-18
5.571	0.7465E-18
5.799	0.1012E-17
6.025	0.1356E-17
6.248	0.1791E-17
6.469	0.2331E-17
6.691	0.2986E-17
6.914	0.3767E-17
7.139	0.4683E-17
7.369	0.5742E-17
7.605	0.6951E-17
7.849	0.8319E-17
8.103	0.9851E-17
8.370	0.1156E-16
8.653	0.1344E-16
8.956	0.1551E-16
9.282	0.1777E-16
9.636	0.2024E-16
10.02	0.2291E-16
10.45	0.2580E-16
10.92	0.2890E-16
11.44	0.3222E-16
12.03	0.3575E-16
12.69	0.3946E-16
13.43	0.4333E-16
14.28	0.4734E-16
15.24	0.5142E-16
16.34	0.5551E-16
17.60	0.5956E-16
19.04	0.6346E-16
20.69	0.6714E-16
22.58	0.7049E-16
24.75	0.7343E-16
27.24	0.7587E-16
30.09	0.7774E-16
33.37	0.7897E-16
37.15	0.7952E-16
41.51	0.7937E-16
46.57	0.7851E-16
52.48	0.7697E-16
59.44	0.7477E-16
67.69	0.7196E-16
77.55	0.6862E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.2140E-19
1.721	0.2206E-19
1.776	0.2302E-19
1.839	0.2437E-19
1.910	0.2620E-19
1.992	0.2862E-19
2.083	0.3176E-19
2.185	0.3571E-19
2.299	0.4059E-19
2.423	0.4648E-19
2.561	0.5345E-19
2.704	0.6122E-19
2.868	0.7041E-19
3.045	0.8074E-19
3.238	0.9222E-19
3.445	0.1050E-18
3.665	0.1198E-18
3.896	0.1379E-18
4.134	0.1618E-18
4.376	0.1959E-18
4.620	0.2464E-18
4.862	0.3216E-18
5.102	0.4321E-18
5.338	0.5904E-18
5.571	0.8106E-18
5.799	0.1107E-17
6.025	0.1495E-17
6.248	0.1990E-17
6.469	0.2607E-17
6.691	0.3361E-17
6.914	0.4265E-17
7.139	0.5336E-17
7.369	0.6587E-17
7.605	0.8034E-17
7.849	0.9698E-17
8.103	0.1160E-16
8.370	0.1376E-16
8.653	0.1621E-16
8.956	0.1898E-16
9.282	0.2211E-16
9.636	0.2564E-16
10.02	0.2963E-16
10.45	0.3411E-16
10.92	0.3916E-16
11.44	0.4484E-16
12.03	0.5121E-16
12.69	0.5834E-16
13.43	0.6629E-16
14.28	0.7514E-16
15.24	0.8494E-16
16.34	0.9573E-16
17.60	0.1075E-15
19.04	0.1203E-15
20.69	0.1341E-15
22.58	0.1488E-15
24.75	0.1642E-15
27.24	0.1803E-15
30.09	0.1968E-15
33.37	0.2136E-15
37.15	0.2303E-15
41.51	0.2467E-15
46.57	0.2625E-15
52.48	0.2774E-15
59.44	0.2913E-15
67.69	0.3038E-15
77.55	0.3147E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.5281E-19
1.721	0.5679E-19
1.776	0.6193E-19
1.839	0.6845E-19
1.910	0.7657E-19
1.992	0.8647E-19
2.083	0.9826E-19
2.185	0.1120E-18
2.299	0.1276E-18
2.423	0.1449E-18
2.561	0.1638E-18
2.704	0.1832E-18
2.868	0.2041E-18
3.045	0.2258E-18
3.238	0.2484E-18
3.445	0.2733E-18
3.665	0.3035E-18
3.896	0.3446E-18
4.134	0.4058E-18
4.376	0.5002E-18
4.620	0.6442E-18
4.862	0.8569E-18
5.102	0.1158E-17
5.338	0.1568E-17
5.571	0.2105E-17
5.799	0.2782E-17
6.025	0.3611E-17
6.248	0.4601E-17
6.469	0.5756E-17
6.691	0.7076E-17
6.914	0.8559E-17
7.139	0.1020E-16
7.369	0.1200E-16
7.605	0.1395E-16
7.849	0.1604E-16
8.103	0.1827E-16
8.370	0.2064E-16
8.653	0.2314E-16
8.956	0.2578E-16
9.282	0.2854E-16
9.636	0.3143E-16
10.02	0.3445E-16
10.45	0.3759E-16
10.92	0.4083E-16
11.44	0.4417E-16
12.03	0.4757E-16
12.69	0.5102E-16
13.43	0.5445E-16
14.28	0.5783E-16
15.24	0.6110E-16
16.34	0.6419E-16
17.60	0.6703E-16
19.04	0.6955E-16
20.69	0.7168E-16
22.58	0.7334E-16
24.75	0.7448E-16
27.24	0.7506E-16
30.09	0.7504E-16
33.37	0.7441E-16
37.15	0.7320E-16
41.51	0.7140E-16
46.57	0.6908E-16
52.48	0.6627E-16
59.44	0.6304E-16
67.69	0.5946E-16
77.55	0.5560E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.1128E-18
1.721	0.1197E-18
1.776	0.1288E-18
1.839	0.1407E-18
1.910	0.1559E-18
1.992	0.1749E-18
2.083	0.1982E-18
2.185	0.2260E-18
2.299	0.2584E-18
2.423	0.2953E-18
2.561	0.3366E-18
2.704	0.3802E-18
2.868	0.4288E-18
3.045	0.4804E-18
3.238	0.5353E-18
3.445	0.5956E-18
3.665	0.6664E-18
3.896	0.7587E-18
4.134	0.8907E-18
4.376	0.1090E-17
4.620	0.1392E-17
4.862	0.1841E-17
5.102	0.2487E-17
5.338	0.3382E-17
5.571	0.4579E-17
5.799	0.6124E-17
6.025	0.8061E-17
6.248	0.1043E-16
6.469	0.1325E-16
6.691	0.1655E-16
6.914	0.2034E-16
7.139	0.2463E-16
7.369	0.2944E-16
7.605	0.3476E-16
7.849	0.4061E-16
8.103	0.4699E-16
8.370	0.5394E-16
8.653	0.6148E-16
8.956	0.6963E-16
9.282	0.7844E-16
9.636	0.8799E-16
10.02	0.9834E-16
10.45	0.1096E-15
10.92	0.1217E-15
11.44	0.1350E-15
12.03	0.1493E-15
12.69	0.1649E-15
13.43	0.1818E-15
14.28	0.2000E-15
15.24	0.2198E-15
16.34	0.2410E-15
17.60	0.2637E-15
19.04	0.2879E-15
20.69	0.3137E-15
22.58	0.3408E-15
24.75	0.3692E-15
27.24	0.3988E-15
30.09	0.4295E-15
33.37	0.4610E-15
37.15	0.4931E-15
41.51	0.5256E-15
46.57	0.5582E-15
52.48	0.5907E-15
59.44	0.6227E-15
67.69	0.6538E-15
77.55	0.6837E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.000
0.1856E-01	0.000
0.2149E-01	0.000
0.2937E-01	0.000
0.3667E-01	0.000
0.4211E-01	0.000
0.4883E-01	0.000
0.5719E-01	0.000
0.6766E-01	0.000
0.8241E-01	0.000
0.9818E-01	0.000
0.1191	0.000
0.1452	0.000
0.1772	0.000
0.2167	0.000
0.2604	0.000
0.3087	0.000
0.3599	0.000
0.4135	0.000
0.4649	0.000
0.5146	0.000
0.5621	0.000
0.6071	0.000
0.6503	0.000
0.6911	0.000
0.7306	0.000
0.7695	0.000
0.8085	0.000
0.8486	0.000
0.8898	0.000
0.9333	0.000
0.9802	0.000
1.031	0.000
1.087	0.000
1.674	0.5846E-18
1.721	0.5762E-18
1.776	0.5680E-18
1.839	0.5603E-18
1.910	0.5541E-18
1.992	0.5507E-18
2.083	0.5521E-18
2.185	0.5609E-18
2.299	0.5811E-18
2.423	0.6174E-18
2.561	0.6761E-18
2.704	0.7592E-18
2.868	0.8839E-18
3.045	0.1054E-17
3.238	0.1278E-17
3.445	0.1560E-17
3.665	0.1906E-17
3.896	0.2322E-17
4.134	0.2820E-17
4.376	0.3433E-17
4.620	0.4226E-17
4.862	0.5322E-17
5.102	0.6931E-17
5.338	0.9373E-17
5.571	0.1312E-16
5.799	0.1882E-16
6.025	0.2731E-16
6.248	0.3968E-16
6.469	0.5726E-16
6.691	0.8168E-16
6.914	0.1148E-15
7.139	0.1590E-15
7.369	0.2169E-15
7.605	0.2915E-15
7.849	0.3864E-15
8.103	0.5059E-15
8.370	0.6549E-15
8.653	0.8391E-15
8.956	0.1065E-14
9.282	0.1341E-14
9.636	0.1677E-14
10.02	0.2083E-14
10.45	0.2572E-14
10.92	0.3161E-14
11.44	0.3867E-14
12.03	0.4711E-14
12.69	0.5716E-14
13.43	0.6908E-14
14.28	0.8317E-14
15.24	0.9975E-14
16.34	0.1192E-13
17.60	0.1417E-13
19.04	0.1677E-13
20.69	0.1976E-13
22.58	0.2314E-13
24.75	0.2696E-13
27.24	0.3122E-13
30.09	0.3593E-13
33.37	0.4110E-13
37.15	0.4670E-13
41.51	0.5272E-13
46.57	0.5913E-13
52.48	0.6587E-13
59.44	0.7290E-13
67.69	0.8014E-13
77.55	0.8750E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.2567E-14
0.1856E-01	0.2751E-14
0.2149E-01	0.2860E-14
0.2937E-01	0.3124E-14
0.3667E-01	0.3294E-14
0.4211E-01	0.3300E-14
0.4883E-01	0.3283E-14
0.5719E-01	0.3244E-14
0.6766E-01	0.3180E-14
0.8241E-01	0.3108E-14
0.9818E-01	0.3084E-14
0.1191	0.2949E-14
0.1452	0.2799E-14
0.1772	0.2650E-14
0.2167	0.2513E-14
0.2604	0.2354E-14
0.3087	0.2250E-14
0.3599	0.2164E-14
0.4135	0.2094E-14
0.4649	0.2045E-14
0.5146	0.2009E-14
0.5621	0.1986E-14
0.6071	0.1971E-14
0.6503	0.1963E-14
0.6911	0.1962E-14
0.7306	0.1964E-14
0.7695	0.1970E-14
0.8085	0.1979E-14
0.8486	0.1991E-14
0.8898	0.2005E-14
0.9333	0.2022E-14
0.9802	0.2041E-14
1.031	0.2063E-14
1.087	0.2088E-14
1.674	0.2303E-14
1.721	0.2328E-14
1.776	0.2356E-14
1.839	0.2389E-14
1.910	0.2426E-14
1.992	0.2468E-14
2.083	0.2515E-14
2.185	0.2567E-14
2.299	0.2623E-14
2.423	0.2684E-14
2.561	0.2748E-14
2.704	0.2813E-14
2.868	0.2883E-14
3.045	0.2956E-14
3.238	0.3030E-14
3.445	0.3105E-14
3.665	0.3180E-14
3.896	0.3254E-14
4.134	0.3326E-14
4.376	0.3396E-14
4.620	0.3463E-14
4.862	0.3526E-14
5.102	0.3586E-14
5.338	0.3643E-14
5.571	0.3697E-14
5.799	0.3748E-14
6.025	0.3797E-14
6.248	0.3845E-14
6.469	0.3891E-14
6.691	0.3937E-14
6.914	0.3982E-14
7.139	0.4028E-14
7.369	0.4074E-14
7.605	0.4121E-14
7.849	0.4169E-14
8.103	0.4220E-14
8.370	0.4272E-14
8.653	0.4328E-14
8.956	0.4388E-14
9.282	0.4451E-14
9.636	0.4520E-14
10.02	0.4594E-14
10.45	0.4676E-14
10.92	0.4764E-14
11.44	0.4862E-14
12.03	0.4970E-14
12.69	0.5089E-14
13.43	0.5220E-14
14.28	0.5366E-14
15.24	0.5528E-14
16.34	0.5707E-14
17.60	0.5904E-14
19.04	0.6121E-14
20.69	0.6359E-14
22.58	0.6617E-14
24.75	0.6897E-14
27.24	0.7196E-14
30.09	0.7515E-14
33.37	0.7852E-14
37.15	0.8204E-14
41.51	0.8569E-14
46.57	0.8944E-14
52.48	0.9324E-14
59.44	0.9707E-14
67.69	0.1009E-13
77.55	0.1046E-13
 
 
C18   Ar(1s3)    De-excitation    11.72 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1643E-01	0.1094E-14
0.1856E-01	0.1151E-14
0.2149E-01	0.1162E-14
0.2937E-01	0.1187E-14
0.3667E-01	0.1190E-14
0.4211E-01	0.1165E-14
0.4883E-01	0.1131E-14
0.5719E-01	0.1089E-14
0.6766E-01	0.1039E-14
0.8241E-01	0.9798E-15
0.9818E-01	0.9442E-15
0.1191	0.8761E-15
0.1452	0.8042E-15
0.1772	0.7343E-15
0.2167	0.6653E-15
0.2604	0.5994E-15
0.3087	0.5494E-15
0.3599	0.5069E-15
0.4135	0.4695E-15
0.4649	0.4413E-15
0.5146	0.4188E-15
0.5621	0.4008E-15
0.6071	0.3865E-15
0.6503	0.3747E-15
0.6911	0.3656E-15
0.7306	0.3582E-15
0.7695	0.3519E-15
0.8085	0.3466E-15
0.8486	0.3418E-15
0.8898	0.3376E-15
0.9333	0.3337E-15
0.9802	0.3298E-15
1.031	0.3261E-15
1.087	0.3224E-15
1.674	0.3035E-15
1.721	0.3007E-15
1.776	0.2976E-15
1.839	0.2943E-15
1.910	0.2907E-15
1.992	0.2870E-15
2.083	0.2831E-15
2.185	0.2791E-15
2.299	0.2751E-15
2.423	0.2711E-15
2.561	0.2673E-15
2.704	0.2637E-15
2.868	0.2601E-15
3.045	0.2566E-15
3.238	0.2532E-15
3.445	0.2499E-15
3.665	0.2467E-15
3.896	0.2435E-15
4.134	0.2404E-15
4.376	0.2374E-15
4.620	0.2344E-15
4.862	0.2316E-15
5.102	0.2289E-15
5.338	0.2262E-15
5.571	0.2237E-15
5.799	0.2212E-15
6.025	0.2188E-15
6.248	0.2165E-15
6.469	0.2142E-15
6.691	0.2120E-15
6.914	0.2098E-15
7.139	0.2076E-15
7.369	0.2054E-15
7.605	0.2032E-15
7.849	0.2010E-15
8.103	0.1988E-15
8.370	0.1964E-15
8.653	0.1940E-15
8.956	0.1915E-15
9.282	0.1889E-15
9.636	0.1861E-15
10.02	0.1831E-15
