BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9712    
Mole fraction Ar(1s2)                     0.1000E-03
Mole fraction Ar(1s3)                     0.1000E-03
Mole fraction Ar(1s4)                     0.1000E-03
Mole fraction Ar(1s5)                     0.1000E-03
Mole fraction O2                          0.1000E-03
Mole fraction O2(0.98)                    0.1000E-03
Mole fraction O2(1.63)                    0.1000E-03
Mole fraction H2O                         0.2784E-01
Mole fraction H                           0.1000E-03
Mole fraction H(2p)(10.2eV)               0.1000E-03
Mole fraction H(2s)(10.2eV)               0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
4.418	0.1603E-18
4.604	0.2169E-18
4.777	0.3049E-18
4.937	0.4355E-18
5.086	0.6218E-18
5.227	0.8779E-18
5.362	0.1220E-17
5.491	0.1665E-17
5.617	0.2232E-17
5.743	0.2939E-17
5.868	0.3805E-17
5.994	0.4850E-17
6.122	0.6093E-17
6.254	0.7553E-17
6.389	0.9246E-17
6.529	0.1119E-16
6.673	0.1339E-16
6.824	0.1588E-16
6.980	0.1865E-16
7.144	0.2173E-16
7.315	0.2512E-16
7.494	0.2884E-16
7.684	0.3291E-16
7.885	0.3734E-16
8.098	0.4217E-16
8.326	0.4741E-16
8.570	0.5310E-16
8.834	0.5927E-16
9.120	0.6598E-16
9.433	0.7326E-16
9.774	0.8117E-16
10.15	0.8977E-16
10.57	0.9912E-16
11.03	0.1093E-15
11.55	0.1202E-15
12.14	0.1321E-15
12.79	0.1449E-15
13.54	0.1586E-15
14.39	0.1732E-15
15.35	0.1887E-15
16.45	0.2050E-15
17.72	0.2219E-15
19.16	0.2395E-15
20.82	0.2574E-15
22.72	0.2755E-15
24.90	0.2935E-15
27.41	0.3113E-15
30.28	0.3284E-15
33.58	0.3448E-15
37.38	0.3600E-15
41.78	0.3739E-15
46.88	0.3863E-15
52.84	0.3970E-15
59.85	0.4059E-15
68.17	0.4128E-15
78.12	0.4177E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.3868E-20
1.481	0.4187E-20
1.550	0.4639E-20
1.630	0.5247E-20
1.720	0.6029E-20
1.823	0.6997E-20
1.938	0.8157E-20
2.066	0.9499E-20
2.208	0.1101E-19
2.364	0.1265E-19
2.528	0.1434E-19
2.712	0.1615E-19
2.910	0.1798E-19
3.120	0.1980E-19
3.339	0.2160E-19
3.564	0.2344E-19
3.788	0.2551E-19
4.008	0.2826E-19
4.219	0.3249E-19
4.418	0.3942E-19
4.604	0.5087E-19
4.777	0.6919E-19
4.937	0.9740E-19
5.086	0.1392E-18
5.227	0.1987E-18
5.362	0.2812E-18
5.491	0.3923E-18
5.617	0.5385E-18
5.743	0.7267E-18
5.868	0.9647E-18
5.994	0.1261E-17
6.122	0.1623E-17
6.254	0.2060E-17
6.389	0.2580E-17
6.529	0.3192E-17
6.673	0.3902E-17
6.824	0.4718E-17
6.980	0.5645E-17
7.144	0.6688E-17
7.315	0.7852E-17
7.494	0.9140E-17
7.684	0.1056E-16
7.885	0.1210E-16
8.098	0.1379E-16
8.326	0.1561E-16
8.570	0.1757E-16
8.834	0.1968E-16
9.120	0.2194E-16
9.433	0.2436E-16
9.774	0.2694E-16
10.15	0.2969E-16
10.57	0.3261E-16
11.03	0.3570E-16
11.55	0.3894E-16
12.14	0.4232E-16
12.79	0.4583E-16
13.54	0.4943E-16
14.39	0.5309E-16
15.35	0.5674E-16
16.45	0.6034E-16
17.72	0.6381E-16
19.16	0.6708E-16
20.82	0.7007E-16
22.72	0.7269E-16
24.90	0.7488E-16
27.41	0.7656E-16
30.28	0.7768E-16
33.58	0.7819E-16
37.38	0.7807E-16
41.78	0.7732E-16
46.88	0.7593E-16
52.84	0.7395E-16
59.85	0.7139E-16
68.17	0.6833E-16
78.12	0.6482E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.1463E-19
1.481	0.1623E-19
1.550	0.1837E-19
1.630	0.2110E-19
1.720	0.2448E-19
1.823	0.2851E-19
1.938	0.3316E-19
2.066	0.3834E-19
2.208	0.4393E-19
2.364	0.4976E-19
2.528	0.5549E-19
2.712	0.6131E-19
2.910	0.6691E-19
3.120	0.7221E-19
3.339	0.7731E-19
3.564	0.8267E-19
3.788	0.8941E-19
4.008	0.9978E-19
4.219	0.1175E-18
4.418	0.1483E-18
4.604	0.1996E-18
4.777	0.2814E-18
4.937	0.4052E-18
5.086	0.5846E-18
5.227	0.8342E-18
5.362	0.1171E-17
5.491	0.1611E-17
5.617	0.2173E-17
5.743	0.2875E-17
5.868	0.3735E-17
5.994	0.4772E-17
6.122	0.6001E-17
6.254	0.7440E-17
6.389	0.9104E-17
6.529	0.1101E-16
6.673	0.1316E-16
6.824	0.1557E-16
6.980	0.1826E-16
7.144	0.2123E-16
7.315	0.2450E-16
7.494	0.2807E-16
7.684	0.3195E-16
7.885	0.3618E-16
8.098	0.4076E-16
8.326	0.4573E-16
8.570	0.5110E-16
8.834	0.5692E-16
9.120	0.6323E-16
9.433	0.7008E-16
9.774	0.7750E-16
10.15	0.8557E-16
10.57	0.9434E-16
11.03	0.1039E-15
11.55	0.1142E-15
12.14	0.1254E-15
12.79	0.1375E-15
13.54	0.1504E-15
14.39	0.1643E-15
15.35	0.1791E-15
16.45	0.1948E-15
17.72	0.2112E-15
19.16	0.2283E-15
20.82	0.2459E-15
22.72	0.2639E-15
24.90	0.2819E-15
27.41	0.2999E-15
30.28	0.3175E-15
33.58	0.3344E-15
37.38	0.3505E-15
41.78	0.3654E-15
46.88	0.3790E-15
52.84	0.3910E-15
59.85	0.4013E-15
68.17	0.4097E-15
78.12	0.4161E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.4086E-20
1.481	0.4472E-20
1.550	0.4998E-20
1.630	0.5684E-20
1.720	0.6547E-20
1.823	0.7594E-20
1.938	0.8821E-20
2.066	0.1021E-19
2.208	0.1175E-19
2.364	0.1338E-19
2.528	0.1504E-19
2.712	0.1676E-19
2.910	0.1848E-19
3.120	0.2016E-19
3.339	0.2180E-19
3.564	0.2352E-19
3.788	0.2558E-19
4.008	0.2853E-19
4.219	0.3329E-19
4.418	0.4129E-19
4.604	0.5450E-19
4.777	0.7546E-19
4.937	0.1073E-18
5.086	0.1537E-18
5.227	0.2188E-18
5.362	0.3076E-18
5.491	0.4252E-18
5.617	0.5774E-18
5.743	0.7704E-18
5.868	0.1011E-17
5.994	0.1306E-17
6.122	0.1662E-17
6.254	0.2086E-17
6.389	0.2586E-17
6.529	0.3167E-17
6.673	0.3837E-17
6.824	0.4601E-17
6.980	0.5464E-17
7.144	0.6433E-17
7.315	0.7510E-17
7.494	0.8701E-17
7.684	0.1001E-16
7.885	0.1144E-16
8.098	0.1300E-16
8.326	0.1469E-16
8.570	0.1652E-16
8.834	0.1849E-16
9.120	0.2062E-16
9.433	0.2291E-16
9.774	0.2537E-16
10.15	0.2802E-16
10.57	0.3087E-16
11.03	0.3393E-16
11.55	0.3720E-16
12.14	0.4070E-16
12.79	0.4444E-16
13.54	0.4841E-16
14.39	0.5261E-16
15.35	0.5705E-16
16.45	0.6172E-16
17.72	0.6659E-16
19.16	0.7167E-16
20.82	0.7692E-16
22.72	0.8234E-16
24.90	0.8790E-16
27.41	0.9359E-16
30.28	0.9937E-16
33.58	0.1052E-15
37.38	0.1111E-15
41.78	0.1171E-15
46.88	0.1230E-15
52.84	0.1289E-15
59.85	0.1347E-15
68.17	0.1403E-15
78.12	0.1458E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.2062E-20
1.481	0.2163E-20
1.550	0.2324E-20
1.630	0.2556E-20
1.720	0.2871E-20
1.823	0.3279E-20
1.938	0.3788E-20
2.066	0.4401E-20
2.208	0.5117E-20
2.364	0.5931E-20
2.528	0.6806E-20
2.712	0.7786E-20
2.910	0.8831E-20
3.120	0.9920E-20
3.339	0.1104E-19
3.564	0.1220E-19
3.788	0.1346E-19
4.008	0.1497E-19
4.219	0.1703E-19
4.418	0.2012E-19
4.604	0.2501E-19
4.777	0.3271E-19
4.937	0.4460E-19
5.086	0.6243E-19
5.227	0.8839E-19
5.362	0.1252E-18
5.491	0.1759E-18
5.617	0.2446E-18
5.743	0.3356E-18
5.868	0.4543E-18
5.994	0.6067E-18
6.122	0.7997E-18
6.254	0.1041E-17
6.389	0.1339E-17
6.529	0.1702E-17
6.673	0.2139E-17
6.824	0.2661E-17
6.980	0.3276E-17
7.144	0.3993E-17
7.315	0.4823E-17
7.494	0.5773E-17
7.684	0.6851E-17
7.885	0.8068E-17
8.098	0.9430E-17
8.326	0.1095E-16
8.570	0.1263E-16
8.834	0.1448E-16
9.120	0.1651E-16
9.433	0.1873E-16
9.774	0.2115E-16
10.15	0.2378E-16
10.57	0.2663E-16
11.03	0.2969E-16
11.55	0.3296E-16
12.14	0.3644E-16
12.79	0.4011E-16
13.54	0.4394E-16
14.39	0.4790E-16
15.35	0.5193E-16
16.45	0.5599E-16
17.72	0.5999E-16
19.16	0.6384E-16
20.82	0.6747E-16
22.72	0.7077E-16
24.90	0.7366E-16
27.41	0.7605E-16
30.28	0.7787E-16
33.58	0.7905E-16
37.38	0.7955E-16
41.78	0.7936E-16
46.88	0.7846E-16
52.84	0.7687E-16
59.85	0.7464E-16
68.17	0.7180E-16
78.12	0.6843E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.2113E-20
1.481	0.2185E-20
1.550	0.2315E-20
1.630	0.2519E-20
1.720	0.2810E-20
1.823	0.3204E-20
1.938	0.3714E-20
2.066	0.4350E-20
2.208	0.5115E-20
2.364	0.6011E-20
2.528	0.6994E-20
2.712	0.8120E-20
2.910	0.9337E-20
3.120	0.1062E-19
3.339	0.1194E-19
3.564	0.1328E-19
3.788	0.1468E-19
4.008	0.1625E-19
4.219	0.1822E-19
4.418	0.2103E-19
4.604	0.2536E-19
4.777	0.3221E-19
4.937	0.4296E-19
5.086	0.5949E-19
5.227	0.8421E-19
5.362	0.1202E-18
5.491	0.1713E-18
5.617	0.2421E-18
5.743	0.3382E-18
5.868	0.4660E-18
5.994	0.6328E-18
6.122	0.8468E-18
6.254	0.1117E-17
6.389	0.1454E-17
6.529	0.1866E-17
6.673	0.2366E-17
6.824	0.2964E-17
6.980	0.3673E-17
7.144	0.4505E-17
7.315	0.5472E-17
7.494	0.6590E-17
7.684	0.7874E-17
7.885	0.9342E-17
8.098	0.1101E-16
8.326	0.1291E-16
8.570	0.1507E-16
8.834	0.1750E-16
9.120	0.2026E-16
9.433	0.2337E-16
9.774	0.2688E-16
10.15	0.3084E-16
10.57	0.3531E-16
11.03	0.4034E-16
11.55	0.4600E-16
12.14	0.5236E-16
12.79	0.5948E-16
13.54	0.6743E-16
14.39	0.7627E-16
15.35	0.8607E-16
16.45	0.9687E-16
17.72	0.1087E-15
19.16	0.1215E-15
20.82	0.1352E-15
22.72	0.1499E-15
24.90	0.1653E-15
27.41	0.1814E-15
30.28	0.1979E-15
33.58	0.2146E-15
37.38	0.2313E-15
41.78	0.2476E-15
46.88	0.2634E-15
52.84	0.2782E-15
59.85	0.2920E-15
68.17	0.3044E-15
78.12	0.3152E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.5830E-20
1.481	0.6422E-20
1.550	0.7233E-20
1.630	0.8296E-20
1.720	0.9637E-20
1.823	0.1127E-19
1.938	0.1318E-19
2.066	0.1534E-19
2.208	0.1772E-19
2.364	0.2024E-19
2.528	0.2276E-19
2.712	0.2536E-19
2.910	0.2790E-19
3.120	0.3034E-19
3.339	0.3268E-19
3.564	0.3506E-19
3.788	0.3784E-19
4.008	0.4184E-19
4.219	0.4842E-19
4.418	0.5975E-19
4.604	0.7885E-19
4.777	0.1097E-18
4.937	0.1572E-18
5.086	0.2272E-18
5.227	0.3261E-18
5.362	0.4616E-18
5.491	0.6414E-18
5.617	0.8741E-18
5.743	0.1168E-17
5.868	0.1534E-17
5.994	0.1979E-17
6.122	0.2512E-17
6.254	0.3142E-17
6.389	0.3877E-17
6.529	0.4723E-17
6.673	0.5686E-17
6.824	0.6770E-17
6.980	0.7980E-17
7.144	0.9317E-17
7.315	0.1078E-16
7.494	0.1238E-16
7.684	0.1410E-16
7.885	0.1596E-16
8.098	0.1795E-16
8.326	0.2006E-16
8.570	0.2231E-16
8.834	0.2470E-16
9.120	0.2721E-16
9.433	0.2986E-16
9.774	0.3263E-16
10.15	0.3555E-16
10.57	0.3858E-16
11.03	0.4174E-16
11.55	0.4498E-16
12.14	0.4831E-16
12.79	0.5167E-16
13.54	0.5503E-16
14.39	0.5835E-16
15.35	0.6155E-16
16.45	0.6458E-16
17.72	0.6737E-16
19.16	0.6983E-16
20.82	0.7190E-16
22.72	0.7350E-16
24.90	0.7459E-16
27.41	0.7511E-16
30.28	0.7505E-16
33.58	0.7439E-16
37.38	0.7313E-16
41.78	0.7130E-16
46.88	0.6894E-16
52.84	0.6611E-16
59.85	0.6286E-16
68.17	0.5926E-16
78.12	0.5539E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.1197E-19
1.481	0.1292E-19
1.550	0.1430E-19
1.630	0.1620E-19
1.720	0.1868E-19
1.823	0.2180E-19
1.938	0.2557E-19
2.066	0.2998E-19
2.208	0.3495E-19
2.364	0.4041E-19
2.528	0.4603E-19
2.712	0.5205E-19
2.910	0.5813E-19
3.120	0.6415E-19
3.339	0.7003E-19
3.564	0.7589E-19
3.788	0.8226E-19
4.008	0.9037E-19
4.219	0.1025E-18
4.418	0.1226E-18
4.604	0.1560E-18
4.777	0.2107E-18
4.937	0.2965E-18
5.086	0.4257E-18
5.227	0.6129E-18
5.362	0.8752E-18
5.491	0.1232E-17
5.617	0.1705E-17
5.743	0.2317E-17
5.868	0.3094E-17
5.994	0.4063E-17
6.122	0.5251E-17
6.254	0.6686E-17
6.389	0.8396E-17
6.529	0.1041E-16
6.673	0.1274E-16
6.824	0.1543E-16
6.980	0.1849E-16
7.144	0.2194E-16
7.315	0.2580E-16
7.494	0.3009E-16
7.684	0.3482E-16
7.885	0.4001E-16
8.098	0.4568E-16
8.326	0.5186E-16
8.570	0.5858E-16
8.834	0.6587E-16
9.120	0.7379E-16
9.433	0.8237E-16
9.774	0.9168E-16
10.15	0.1018E-15
10.57	0.1128E-15
11.03	0.1248E-15
11.55	0.1379E-15
12.14	0.1521E-15
12.79	0.1676E-15
13.54	0.1843E-15
14.39	0.2025E-15
15.35	0.2221E-15
16.45	0.2433E-15
17.72	0.2660E-15
19.16	0.2901E-15
20.82	0.3158E-15
22.72	0.3429E-15
24.90	0.3713E-15
27.41	0.4009E-15
30.28	0.4315E-15
33.58	0.4629E-15
37.38	0.4950E-15
41.78	0.5275E-15
46.88	0.5601E-15
52.84	0.5925E-15
59.85	0.6245E-15
68.17	0.6555E-15
78.12	0.6853E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.000
0.6474E-01	0.000
0.7095E-01	0.000
0.7740E-01	0.000
0.8446E-01	0.000
0.9138E-01	0.000
0.9866E-01	0.000
0.1064	0.000
0.1152	0.000
0.1246	0.000
0.1356	0.000
0.1492	0.000
0.1660	0.000
0.1878	0.000
0.2164	0.000
0.2538	0.000
0.3008	0.000
0.3578	0.000
0.4229	0.000
0.4942	0.000
0.5701	0.000
0.6481	0.000
0.7281	0.000
0.8106	0.000
0.8960	0.000
1.421	0.4542E-19
1.481	0.4316E-19
1.550	0.4104E-19
1.630	0.3916E-19
1.720	0.3765E-19
1.823	0.3676E-19
1.938	0.3684E-19
2.066	0.3836E-19
2.208	0.4191E-19
2.364	0.4818E-19
2.528	0.5746E-19
2.712	0.7139E-19
2.910	0.9018E-19
3.120	0.1141E-18
3.339	0.1432E-18
3.564	0.1766E-18
3.788	0.2136E-18
4.008	0.2527E-18
4.219	0.2929E-18
4.418	0.3335E-18
4.604	0.3746E-18
4.777	0.4180E-18
4.937	0.4683E-18
5.086	0.5348E-18
5.227	0.6353E-18
5.362	0.7999E-18
5.491	0.1078E-17
5.617	0.1548E-17
5.743	0.2323E-17
5.868	0.3569E-17
5.994	0.5517E-17
6.122	0.8480E-17
6.254	0.1287E-16
6.389	0.1923E-16
6.529	0.2823E-16
6.673	0.4072E-16
6.824	0.5775E-16
6.980	0.8058E-16
7.144	0.1107E-15
7.315	0.1500E-15
7.494	0.2006E-15
7.684	0.2651E-15
7.885	0.3463E-15
8.098	0.4479E-15
8.326	0.5741E-15
8.570	0.7296E-15
8.834	0.9203E-15
9.120	0.1153E-14
9.433	0.1436E-14
9.774	0.1777E-14
10.15	0.2190E-14
10.57	0.2687E-14
11.03	0.3283E-14
11.55	0.3996E-14
12.14	0.4848E-14
12.79	0.5862E-14
13.54	0.7064E-14
14.39	0.8484E-14
15.35	0.1016E-13
16.45	0.1211E-13
17.72	0.1438E-13
19.16	0.1700E-13
20.82	0.1999E-13
22.72	0.2340E-13
24.90	0.2723E-13
27.41	0.3151E-13
30.28	0.3624E-13
33.58	0.4142E-13
37.38	0.4704E-13
41.78	0.5308E-13
46.88	0.5950E-13
52.84	0.6626E-13
59.85	0.7330E-13
68.17	0.8054E-13
78.12	0.8790E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.3227E-14
0.6474E-01	0.3203E-14
0.7095E-01	0.3139E-14
0.7740E-01	0.3069E-14
0.8446E-01	0.2998E-14
0.9138E-01	0.2919E-14
0.9866E-01	0.2838E-14
0.1064	0.2757E-14
0.1152	0.2676E-14
0.1246	0.2595E-14
0.1356	0.2514E-14
0.1492	0.2433E-14
0.1660	0.2351E-14
0.1878	0.2271E-14
0.2164	0.2194E-14
0.2538	0.2123E-14
0.3008	0.2061E-14
0.3578	0.2011E-14
0.4229	0.1976E-14
0.4942	0.1955E-14
0.5701	0.1948E-14
0.6481	0.1953E-14
0.7281	0.1967E-14
0.8106	0.1990E-14
0.8960	0.2018E-14
1.421	0.2211E-14
1.481	0.2240E-14
1.550	0.2274E-14
1.630	0.2314E-14
1.720	0.2361E-14
1.823	0.2413E-14
1.938	0.2472E-14
2.066	0.2536E-14
2.208	0.2606E-14
2.364	0.2680E-14
2.528	0.2755E-14
2.712	0.2834E-14
2.910	0.2916E-14
3.120	0.2997E-14
3.339	0.3078E-14
3.564	0.3156E-14
3.788	0.3230E-14
4.008	0.3299E-14
4.219	0.3362E-14
4.418	0.3418E-14
4.604	0.3469E-14
4.777	0.3515E-14
4.937	0.3555E-14
5.086	0.3592E-14
5.227	0.3626E-14
5.362	0.3657E-14
5.491	0.3687E-14
5.617	0.3715E-14
5.743	0.3743E-14
5.868	0.3770E-14
5.994	0.3796E-14
6.122	0.3823E-14
6.254	0.3850E-14
6.389	0.3878E-14
6.529	0.3906E-14
6.673	0.3935E-14
6.824	0.3965E-14
6.980	0.3996E-14
7.144	0.4029E-14
7.315	0.4063E-14
7.494	0.4098E-14
7.684	0.4136E-14
7.885	0.4175E-14
8.098	0.4218E-14
8.326	0.4263E-14
8.570	0.4311E-14
8.834	0.4363E-14
9.120	0.4419E-14
9.433	0.4480E-14
9.774	0.4547E-14
10.15	0.4619E-14
10.57	0.4699E-14
11.03	0.4786E-14
11.55	0.4883E-14
12.14	0.4990E-14
12.79	0.5108E-14
13.54	0.5239E-14
14.39	0.5385E-14
15.35	0.5547E-14
16.45	0.5726E-14
17.72	0.5923E-14
19.16	0.6141E-14
20.82	0.6378E-14
22.72	0.6637E-14
24.90	0.6917E-14
27.41	0.7217E-14
30.28	0.7536E-14
33.58	0.7873E-14
37.38	0.8225E-14
41.78	0.8591E-14
46.88	0.8966E-14
52.84	0.9346E-14
59.85	0.9728E-14
68.17	0.1011E-13
78.12	0.1048E-13
 
 
C18   Ar(1s3)    De-excitation    11.72 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.1052E-14
0.6474E-01	0.1004E-14
0.7095E-01	0.9615E-15
0.7740E-01	0.9182E-15
0.8446E-01	0.8740E-15
0.9138E-01	0.8321E-15
0.9866E-01	0.7915E-15
0.1064	0.7524E-15
0.1152	0.7136E-15
0.1246	0.6781E-15
0.1356	0.6431E-15
0.1492	0.6089E-15
0.1660	0.5760E-15
0.1878	0.5439E-15
0.2164	0.5128E-15
0.2538	0.4828E-15
0.3008	0.4551E-15
0.3578	0.4300E-15
0.4229	0.4084E-15
0.4942	0.3901E-15
0.5701	0.3748E-15
0.6481	0.3625E-15
0.7281	0.3524E-15
0.8106	0.3437E-15
0.8960	0.3362E-15
1.421	0.3145E-15
1.481	0.3101E-15
1.550	0.3056E-15
1.630	0.3010E-15
1.720	0.2963E-15
1.823	0.2914E-15
1.938	0.2864E-15
2.066	0.2815E-15
2.208	0.2767E-15
2.364	0.2720E-15
2.528	0.2676E-15
2.712	0.2634E-15
2.910	0.2593E-15
3.120	0.2555E-15
3.339	0.2518E-15
3.564	0.2484E-15
3.788	0.2452E-15
4.008	0.2423E-15
4.219	0.2396E-15
4.418	0.2371E-15
4.604	0.2348E-15
4.777	0.2328E-15
4.937	0.2309E-15
5.086	0.2292E-15
5.227	0.2275E-15
5.362	0.2260E-15
5.491	0.2246E-15
5.617	0.2231E-15
5.743	0.2218E-15
5.868	0.2204E-15
5.994	0.2190E-15
6.122	0.2177E-15
6.254	0.2163E-15
6.389	0.2149E-15
6.529	0.2135E-15
6.673	0.2120E-15
6.824	0.2105E-15
6.980	0.2090E-15
7.144	0.2074E-15
7.315	0.2058E-15
7.494	0.2041E-15
7.684	0.2024E-15
7.885	0.2006E-15
8.098	0.1987E-15
8.326	0.1967E-15
8.570	0.1946E-15
8.834	0.1924E-15
9.120	0.1901E-15
9.433	0.1876E-15
9.774	0.1849E-15
10.15	0.1820E-15
10.57	0.1789E-15
11.03	0.1756E-15
11.55	0.1720E-15
12.14	0.1682E-15
12.79	0.1640E-15
13.54	0.1595E-15
14.39	0.1547E-15
15.35	0.1495E-15
16.45	0.1440E-15
17.72	0.1381E-15
19.16	0.1319E-15
20.82	0.1254E-15
22.72	0.1186E-15
24.90	0.1117E-15
27.41	0.1046E-15
30.28	0.9737E-16
33.58	0.9017E-16
37.38	0.8302E-16
41.78	0.7599E-16
46.88	0.6915E-16
52.84	0.6256E-16
59.85	0.5624E-16
68.17	0.5024E-16
78.12	0.4459E-16
 
 
C19   Ar(1s4)    De-excitation    11.62 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.5639E-01	0.5386E-14
0.6474E-01	0.5203E-14
0.7095E-01	0.5007E-14
0.7740E-01	0.4806E-14
0.8446E-01	0.4603E-14
0.9138E-01	0.4402E-14
