BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9868    
Mole fraction Ar(1s2)                     0.1000E-03
Mole fraction Ar(1s3)                     0.1000E-03
Mole fraction Ar(1s4)                     0.1000E-03
Mole fraction Ar(1s5)                     0.1000E-03
Mole fraction O2                          0.1000E-03
Mole fraction O2(0.98)                    0.1000E-03
Mole fraction O2(1.63)                    0.1000E-03
Mole fraction H2O                         0.1218E-01
Mole fraction H                           0.1000E-03
Mole fraction H(2p)(10.2eV)               0.1000E-03
Mole fraction H(2s)(10.2eV)               0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.5936E-18
0.8903E-01	0.6913E-18
0.9946E-01	0.8039E-18
0.1119	0.9451E-18
0.1253	0.1122E-17
0.1418	0.1422E-17
0.1625	0.2120E-17
0.1879	0.4063E-17
0.2198	0.9565E-17
0.2592	0.2376E-16
0.3065	0.5616E-16
0.3601	0.1208E-15
0.4184	0.2357E-15
0.4790	0.4198E-15
0.5402	0.6915E-15
0.6002	0.1065E-14
0.6587	0.1555E-14
0.7163	0.2172E-14
0.7726	0.2924E-14
0.8291	0.3821E-14
0.8867	0.4871E-14
0.9466	0.6082E-14
1.010	0.7458E-14
1.077	0.9000E-14
1.530	0.1546E-13
1.585	0.1692E-13
1.648	0.1854E-13
1.720	0.2029E-13
1.801	0.2215E-13
1.894	0.2410E-13
1.997	0.2612E-13
2.113	0.2818E-13
2.240	0.3024E-13
2.379	0.3231E-13
2.532	0.3436E-13
2.690	0.3632E-13
2.869	0.3833E-13
3.062	0.4033E-13
3.266	0.4230E-13
3.479	0.4423E-13
3.697	0.4609E-13
3.914	0.4787E-13
4.126	0.4953E-13
4.328	0.5107E-13
4.519	0.5249E-13
4.698	0.5377E-13
4.863	0.5494E-13
5.017	0.5600E-13
5.161	0.5698E-13
5.297	0.5788E-13
5.426	0.5873E-13
5.552	0.5954E-13
5.675	0.6032E-13
5.797	0.6108E-13
5.919	0.6183E-13
6.043	0.6258E-13
6.169	0.6333E-13
6.299	0.6408E-13
6.432	0.6484E-13
6.570	0.6561E-13
6.713	0.6639E-13
6.862	0.6719E-13
7.017	0.6801E-13
7.179	0.6884E-13
7.348	0.6970E-13
7.527	0.7058E-13
7.714	0.7148E-13
7.913	0.7241E-13
8.125	0.7338E-13
8.351	0.7438E-13
8.593	0.7542E-13
8.855	0.7651E-13
9.138	0.7766E-13
9.448	0.7886E-13
9.787	0.8012E-13
10.16	0.8145E-13
10.58	0.8286E-13
11.04	0.8435E-13
11.55	0.8592E-13
12.13	0.8759E-13
12.78	0.8935E-13
13.52	0.9121E-13
14.37	0.9318E-13
15.32	0.9524E-13
16.42	0.9741E-13
17.67	0.9969E-13
19.11	0.1021E-12
20.76	0.1045E-12
22.65	0.1070E-12
24.82	0.1096E-12
27.30	0.1122E-12
30.16	0.1149E-12
33.44	0.1175E-12
37.21	0.1201E-12
41.58	0.1227E-12
46.65	0.1252E-12
52.57	0.1275E-12
59.52	0.1298E-12
67.77	0.1318E-12
77.64	0.1336E-12
 
 
C36   Ar(1s5)    Excitation    1.73 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.5443E-19
0.8903E-01	0.6733E-19
0.9946E-01	0.8328E-19
0.1119	0.1044E-18
0.1253	0.1317E-18
0.1418	0.1752E-18
0.1625	0.2632E-18
0.1879	0.4855E-18
0.2198	0.1102E-17
0.2592	0.2733E-17
0.3065	0.6628E-17
0.3601	0.1483E-16
0.4184	0.3024E-16
0.4790	0.5636E-16
0.5402	0.9705E-16
0.6002	0.1560E-15
0.6587	0.2371E-15
0.7163	0.3439E-15
0.7726	0.4795E-15
0.8291	0.6472E-15
0.8867	0.8501E-15
0.9466	0.1091E-14
1.010	0.1372E-14
1.077	0.1695E-14
1.530	0.3243E-14
1.585	0.3560E-14
1.648	0.3916E-14
1.720	0.4310E-14
1.801	0.4737E-14
1.894	0.5193E-14
1.997	0.5673E-14
2.113	0.6170E-14
2.240	0.6680E-14
2.379	0.7198E-14
2.532	0.7721E-14
2.690	0.8228E-14
2.869	0.8759E-14
3.062	0.9294E-14
3.266	0.9830E-14
3.479	0.1036E-13
3.697	0.1088E-13
3.914	0.1138E-13
4.126	0.1186E-13
4.328	0.1230E-13
4.519	0.1271E-13
4.698	0.1308E-13
4.863	0.1342E-13
5.017	0.1373E-13
5.161	0.1401E-13
5.297	0.1428E-13
5.426	0.1453E-13
5.552	0.1477E-13
5.675	0.1500E-13
5.797	0.1522E-13
5.919	0.1544E-13
6.043	0.1566E-13
6.169	0.1588E-13
6.299	0.1610E-13
6.432	0.1633E-13
6.570	0.1656E-13
6.713	0.1679E-13
6.862	0.1702E-13
7.017	0.1726E-13
7.179	0.1751E-13
7.348	0.1776E-13
7.527	0.1802E-13
7.714	0.1829E-13
7.913	0.1857E-13
8.125	0.1885E-13
8.351	0.1915E-13
8.593	0.1946E-13
8.855	0.1978E-13
9.138	0.2012E-13
9.448	0.2047E-13
9.787	0.2085E-13
10.16	0.2124E-13
10.58	0.2166E-13
11.04	0.2210E-13
11.55	0.2257E-13
12.13	0.2307E-13
12.78	0.2359E-13
13.52	0.2415E-13
14.37	0.2473E-13
15.32	0.2535E-13
16.42	0.2600E-13
17.67	0.2668E-13
19.11	0.2739E-13
20.76	0.2813E-13
22.65	0.2888E-13
24.82	0.2966E-13
27.30	0.3044E-13
30.16	0.3124E-13
33.44	0.3203E-13
37.21	0.3282E-13
41.58	0.3358E-13
46.65	0.3433E-13
52.57	0.3504E-13
59.52	0.3571E-13
67.77	0.3632E-13
77.64	0.3685E-13
 
 
C37   Ar(1s5)    Excitation    1.75 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.2566E-18
0.8903E-01	0.3297E-18
0.9946E-01	0.4213E-18
0.1119	0.5426E-18
0.1253	0.6971E-18
0.1418	0.9343E-18
0.1625	0.1395E-17
0.1879	0.2535E-17
0.2198	0.5706E-17
0.2592	0.1421E-16
0.3065	0.3481E-16
0.3601	0.7870E-16
0.4184	0.1618E-15
0.4790	0.3036E-15
0.5402	0.5253E-15
0.6002	0.8474E-15
0.6587	0.1291E-14
0.7163	0.1877E-14
0.7726	0.2623E-14
0.8291	0.3549E-14
0.8867	0.4677E-14
0.9466	0.6026E-14
1.010	0.7613E-14
1.077	0.9458E-14
1.530	0.1978E-13
1.585	0.2159E-13
1.648	0.2367E-13
1.720	0.2602E-13
1.801	0.2863E-13
1.894	0.3148E-13
1.997	0.3455E-13
2.113	0.3782E-13
2.240	0.4125E-13
2.379	0.4484E-13
2.532	0.4855E-13
2.690	0.5223E-13
2.869	0.5618E-13
3.062	0.6024E-13
3.266	0.6436E-13
3.479	0.6850E-13
3.697	0.7260E-13
3.914	0.7657E-13
4.126	0.8034E-13
4.328	0.8387E-13
4.519	0.8712E-13
4.698	0.9009E-13
4.863	0.9281E-13
5.017	0.9529E-13
5.161	0.9757E-13
5.297	0.9968E-13
5.426	0.1017E-12
5.552	0.1036E-12
5.675	0.1054E-12
5.797	0.1071E-12
5.919	0.1089E-12
6.043	0.1106E-12
6.169	0.1124E-12
6.299	0.1141E-12
6.432	0.1159E-12
6.570	0.1176E-12
6.713	0.1195E-12
6.862	0.1213E-12
7.017	0.1232E-12
7.179	0.1251E-12
7.348	0.1271E-12
7.527	0.1291E-12
7.714	0.1312E-12
7.913	0.1333E-12
8.125	0.1355E-12
8.351	0.1378E-12
8.593	0.1402E-12
8.855	0.1427E-12
9.138	0.1453E-12
9.448	0.1481E-12
9.787	0.1510E-12
10.16	0.1540E-12
10.58	0.1573E-12
11.04	0.1607E-12
11.55	0.1643E-12
12.13	0.1681E-12
12.78	0.1721E-12
13.52	0.1763E-12
14.37	0.1808E-12
15.32	0.1855E-12
16.42	0.1904E-12
17.67	0.1956E-12
19.11	0.2010E-12
20.76	0.2066E-12
22.65	0.2123E-12
24.82	0.2181E-12
27.30	0.2241E-12
30.16	0.2300E-12
33.44	0.2360E-12
37.21	0.2418E-12
41.58	0.2476E-12
46.65	0.2531E-12
52.57	0.2583E-12
59.52	0.2632E-12
67.77	0.2677E-12
77.64	0.2716E-12
 
 
C38   Ar(1s5)    Excitation    1.85 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.8460E-20
0.8903E-01	0.1214E-19
0.9946E-01	0.1718E-19
0.1119	0.2424E-19
0.1253	0.3362E-19
0.1418	0.4762E-19
0.1625	0.7235E-19
0.1879	0.1280E-18
0.2198	0.2788E-18
0.2592	0.6932E-18
0.3065	0.1740E-17
0.3601	0.4069E-17
0.4184	0.8660E-17
0.4790	0.1676E-16
0.5402	0.2976E-16
0.6002	0.4904E-16
0.6587	0.7594E-16
0.7163	0.1117E-15
0.7726	0.1572E-15
0.8291	0.2134E-15
0.8867	0.2808E-15
0.9466	0.3598E-15
1.010	0.4502E-15
1.077	0.5516E-15
1.530	0.7903E-15
1.585	0.8915E-15
1.648	0.9992E-15
1.720	0.1111E-14
1.801	0.1223E-14
1.894	0.1333E-14
1.997	0.1436E-14
2.113	0.1530E-14
2.240	0.1611E-14
2.379	0.1678E-14
2.532	0.1729E-14
2.690	0.1764E-14
2.869	0.1783E-14
3.062	0.1788E-14
3.266	0.1779E-14
3.479	0.1759E-14
3.697	0.1731E-14
3.914	0.1697E-14
4.126	0.1660E-14
4.328	0.1622E-14
4.519	0.1585E-14
4.698	0.1549E-14
4.863	0.1516E-14
5.017	0.1485E-14
5.161	0.1456E-14
5.297	0.1430E-14
5.426	0.1405E-14
5.552	0.1382E-14
5.675	0.1360E-14
5.797	0.1338E-14
5.919	0.1317E-14
6.043	0.1297E-14
6.169	0.1277E-14
6.299	0.1257E-14
6.432	0.1236E-14
6.570	0.1216E-14
6.713	0.1196E-14
6.862	0.1176E-14
7.017	0.1156E-14
7.179	0.1136E-14
7.348	0.1115E-14
7.527	0.1095E-14
7.714	0.1074E-14
7.913	0.1052E-14
8.125	0.1030E-14
8.351	0.1008E-14
8.593	0.9854E-15
8.855	0.9618E-15
9.138	0.9375E-15
9.448	0.9124E-15
9.787	0.8865E-15
10.16	0.8596E-15
10.58	0.8320E-15
11.04	0.8033E-15
11.55	0.7738E-15
12.13	0.7435E-15
12.78	0.7122E-15
13.52	0.6800E-15
14.37	0.6471E-15
15.32	0.6134E-15
16.42	0.5791E-15
17.67	0.5444E-15
19.11	0.5093E-15
20.76	0.4741E-15
22.65	0.4391E-15
24.82	0.4045E-15
27.30	0.3705E-15
30.16	0.3375E-15
33.44	0.3057E-15
37.21	0.2753E-15
41.58	0.2465E-15
46.65	0.2194E-15
52.57	0.1941E-15
59.52	0.1708E-15
67.77	0.1494E-15
77.64	0.1298E-15
 
 
C39   Ar(1s5)    Excitation    1.85 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.3679E-20
0.8903E-01	0.5396E-20
0.9946E-01	0.7865E-20
0.1119	0.1153E-19
0.1253	0.1667E-19
0.1418	0.2464E-19
0.1625	0.3868E-19
0.1879	0.6876E-19
0.2198	0.1469E-18
0.2592	0.3592E-18
0.3065	0.9023E-18
0.3601	0.2142E-17
0.4184	0.4658E-17
0.4790	0.9237E-17
0.5402	0.1683E-16
0.6002	0.2843E-16
0.6587	0.4508E-16
0.7163	0.6782E-16
0.7726	0.9746E-16
0.8291	0.1349E-15
0.8867	0.1807E-15
0.9466	0.2356E-15
1.010	0.2996E-15
1.077	0.3729E-15
1.530	0.6093E-15
1.585	0.6839E-15
1.648	0.7654E-15
1.720	0.8526E-15
1.801	0.9435E-15
1.894	0.1036E-14
1.997	0.1128E-14
2.113	0.1218E-14
2.240	0.1302E-14
2.379	0.1380E-14
2.532	0.1450E-14
2.690	0.1511E-14
2.869	0.1565E-14
3.062	0.1611E-14
3.266	0.1649E-14
3.479	0.1681E-14
3.697	0.1706E-14
3.914	0.1726E-14
4.126	0.1743E-14
4.328	0.1755E-14
4.519	0.1765E-14
4.698	0.1773E-14
4.863	0.1780E-14
5.017	0.1786E-14
5.161	0.1791E-14
5.297	0.1795E-14
5.426	0.1800E-14
5.552	0.1804E-14
5.675	0.1808E-14
5.797	0.1812E-14
5.919	0.1816E-14
6.043	0.1820E-14
6.169	0.1825E-14
6.299	0.1829E-14
6.432	0.1834E-14
6.570	0.1839E-14
6.713	0.1844E-14
6.862	0.1850E-14
7.017	0.1856E-14
7.179	0.1862E-14
7.348	0.1868E-14
7.527	0.1875E-14
7.714	0.1883E-14
7.913	0.1890E-14
8.125	0.1898E-14
8.351	0.1907E-14
8.593	0.1916E-14
8.855	0.1926E-14
9.138	0.1936E-14
9.448	0.1947E-14
9.787	0.1959E-14
10.16	0.1972E-14
10.58	0.1985E-14
11.04	0.2000E-14
11.55	0.2016E-14
12.13	0.2033E-14
12.78	0.2051E-14
13.52	0.2071E-14
14.37	0.2092E-14
15.32	0.2115E-14
16.42	0.2139E-14
17.67	0.2164E-14
19.11	0.2191E-14
20.76	0.2220E-14
22.65	0.2249E-14
24.82	0.2280E-14
27.30	0.2311E-14
30.16	0.2343E-14
33.44	0.2375E-14
37.21	0.2406E-14
41.58	0.2438E-14
46.65	0.2468E-14
52.57	0.2497E-14
59.52	0.2523E-14
67.77	0.2546E-14
77.64	0.2566E-14
 
 
C40   Ar(1s5)    Excitation    1.89 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.5191E-20
0.8903E-01	0.8053E-20
0.9946E-01	0.1242E-19
0.1119	0.1930E-19
0.1253	0.2930E-19
0.1418	0.4517E-19
0.1625	0.7285E-19
0.1879	0.1298E-18
0.2198	0.2726E-18
0.2592	0.6581E-18
0.3065	0.1658E-17
0.3601	0.3989E-17
0.4184	0.8839E-17
0.4790	0.1788E-16
0.5402	0.3321E-16
0.6002	0.5718E-16
0.6587	0.9234E-16
0.7163	0.1414E-15
0.7726	0.2068E-15
0.8291	0.2912E-15
0.8867	0.3972E-15
0.9466	0.5274E-15
1.010	0.6837E-15
1.077	0.8683E-15
1.530	0.1924E-14
1.585	0.2110E-14
1.648	0.2325E-14
1.720	0.2568E-14
1.801	0.2839E-14
1.894	0.3134E-14
1.997	0.3452E-14
2.113	0.3790E-14
2.240	0.4143E-14
2.379	0.4511E-14
2.532	0.4891E-14
2.690	0.5268E-14
2.869	0.5671E-14
3.062	0.6084E-14
3.266	0.6505E-14
3.479	0.6928E-14
3.697	0.7347E-14
3.914	0.7753E-14
4.126	0.8141E-14
4.328	0.8503E-14
4.519	0.8838E-14
4.698	0.9145E-14
4.863	0.9426E-14
5.017	0.9683E-14
5.161	0.9919E-14
5.297	0.1014E-13
5.426	0.1035E-13
5.552	0.1054E-13
5.675	0.1073E-13
5.797	0.1092E-13
5.919	0.1110E-13
6.043	0.1129E-13
6.169	0.1147E-13
6.299	0.1165E-13
6.432	0.1184E-13
6.570	0.1203E-13
6.713	0.1222E-13
6.862	0.1242E-13
7.017	0.1262E-13
7.179	0.1283E-13
7.348	0.1304E-13
7.527	0.1326E-13
7.714	0.1349E-13
7.913	0.1372E-13
8.125	0.1397E-13
8.351	0.1422E-13
8.593	0.1448E-13
8.855	0.1476E-13
9.138	0.1505E-13
9.448	0.1535E-13
9.787	0.1568E-13
10.16	0.1602E-13
10.58	0.1638E-13
11.04	0.1677E-13
11.55	0.1717E-13
12.13	0.1761E-13
12.78	0.1806E-13
13.52	0.1855E-13
14.37	0.1907E-13
15.32	0.1961E-13
16.42	0.2019E-13
17.67	0.2079E-13
19.11	0.2142E-13
20.76	0.2207E-13
22.65	0.2274E-13
24.82	0.2343E-13
27.30	0.2413E-13
30.16	0.2483E-13
33.44	0.2553E-13
37.21	0.2623E-13
41.58	0.2690E-13
46.65	0.2755E-13
52.57	0.2816E-13
59.52	0.2873E-13
67.77	0.2925E-13
77.64	0.2969E-13
 
 
C41   Ar(1s5)    Excitation    2.04 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.2840E-21
0.8903E-01	0.4853E-21
0.9946E-01	0.8600E-21
0.1119	0.1564E-20
0.1253	0.2740E-20
0.1418	0.4791E-20
0.1625	0.8421E-20
0.1879	0.1531E-19
0.2198	0.3079E-19
0.2592	0.7070E-19
0.3065	0.1767E-18
0.3601	0.4389E-18
0.4184	0.1023E-17
0.4790	0.2184E-17
0.5402	0.4274E-17
0.6002	0.7710E-17
0.6587	0.1296E-16
0.7163	0.2054E-16
0.7726	0.3088E-16
0.8291	0.4444E-16
0.8867	0.6161E-16
0.9466	0.8270E-16
1.010	0.1079E-15
1.077	0.1371E-15
1.530	0.2272E-15
1.585	0.2579E-15
1.648	0.2917E-15
1.720	0.3278E-15
1.801	0.3655E-15
1.894	0.4038E-15
1.997	0.4416E-15
2.113	0.4780E-15
2.240	0.5122E-15
2.379	0.5434E-15
2.532	0.5711E-15
2.690	0.5945E-15
2.869	0.6148E-15
3.062	0.6315E-15
3.266	0.6445E-15
3.479	0.6542E-15
3.697	0.6609E-15
3.914	0.6649E-15
4.126	0.6667E-15
4.328	0.6669E-15
4.519	0.6658E-15
4.698	0.6638E-15
4.863	0.6612E-15
5.017	0.6582E-15
5.161	0.6551E-15
5.297	0.6518E-15
5.426	0.6483E-15
5.552	0.6448E-15
5.675	0.6412E-15
5.797	0.6374E-15
5.919	0.6335E-15
6.043	0.6295E-15
6.169	0.6252E-15
6.299	0.6208E-15
6.432	0.6162E-15
6.570	0.6113E-15
6.713	0.6063E-15
6.862	0.6010E-15
7.017	0.5955E-15
7.179	0.5898E-15
7.348	0.5839E-15
7.527	0.5778E-15
7.714	0.5714E-15
7.913	0.5647E-15
8.125	0.5577E-15
8.351	0.5504E-15
8.593	0.5427E-15
8.855	0.5345E-15
9.138	0.5259E-15
9.448	0.5167E-15
9.787	0.5069E-15
10.16	0.4966E-15
10.58	0.4855E-15
11.04	0.4737E-15
11.55	0.4611E-15
12.13	0.4478E-15
12.78	0.4336E-15
13.52	0.4185E-15
14.37	0.4026E-15
15.32	0.3859E-15
16.42	0.3683E-15
17.67	0.3500E-15
19.11	0.3310E-15
20.76	0.3114E-15
22.65	0.2915E-15
24.82	0.2713E-15
27.30	0.2510E-15
30.16	0.2309E-15
33.44	0.2111E-15
37.21	0.1918E-15
41.58	0.1733E-15
46.65	0.1555E-15
52.57	0.1387E-15
59.52	0.1229E-15
67.77	0.1082E-15
77.64	0.9456E-16
 
 
C42   Ar(1s5)    Ionization    4.21 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.000
0.8903E-01	0.000
0.9946E-01	0.000
0.1119	0.000
0.1253	0.000
0.1418	0.000
0.1625	0.1084E-26
0.1879	0.2471E-26
0.2198	0.5558E-26
0.2592	0.1291E-25
0.3065	0.6530E-23
0.3601	0.1425E-22
0.4184	0.3258E-22
0.4790	0.8157E-22
0.5402	0.2520E-21
0.6002	0.7167E-21
0.6587	0.2176E-20
0.7163	0.7238E-20
0.7726	0.2531E-19
0.8291	0.8887E-19
0.8867	0.2979E-18
0.9466	0.9319E-18
1.010	0.2687E-17
1.077	0.7190E-17
1.530	0.4426E-14
1.585	0.4267E-14
1.648	0.4125E-14
1.720	0.4023E-14
1.801	0.3993E-14
1.894	0.4085E-14
1.997	0.4362E-14
2.113	0.4897E-14
2.240	0.5767E-14
2.379	0.6993E-14
2.532	0.8720E-14
2.690	0.1144E-13
2.869	0.1415E-13
3.062	0.1728E-13
3.266	0.2078E-13
3.479	0.2454E-13
3.697	0.2846E-13
3.914	0.3240E-13
4.126	0.3627E-13
4.328	0.3998E-13
4.519	0.4346E-13
4.698	0.4670E-13
4.863	0.4969E-13
5.017	0.5246E-13
5.161	0.5504E-13
5.297	0.5745E-13
5.426	0.5974E-13
5.552	0.6194E-13
5.675	0.6408E-13
5.797	0.6617E-13
5.919	0.6826E-13
6.043	0.7034E-13
6.169	0.7243E-13
6.299	0.7455E-13
6.432	0.7670E-13
6.570	0.7888E-13
6.713	0.8110E-13
6.862	0.8337E-13
7.017	0.8568E-13
7.179	0.8805E-13
7.348	0.9046E-13
7.527	0.9294E-13
7.714	0.9548E-13
7.913	0.9809E-13
8.125	0.1008E-12
8.351	0.1036E-12
8.593	0.1065E-12
8.855	0.1095E-12
9.138	0.1127E-12
9.448	0.1160E-12
9.787	0.1195E-12
10.16	0.1232E-12
10.58	0.1271E-12
11.04	0.1312E-12
11.55	0.1355E-12
12.13	0.1401E-12
12.78	0.1449E-12
13.52	0.1500E-12
14.37	0.1554E-12
15.32	0.1610E-12
16.42	0.1670E-12
17.67	0.1731E-12
19.11	0.1795E-12
20.76	0.1860E-12
22.65	0.1926E-12
24.82	0.1993E-12
27.30	0.2059E-12
30.16	0.2123E-12
33.44	0.2184E-12
37.21	0.2241E-12
41.58	0.2294E-12
46.65	0.2340E-12
52.57	0.2379E-12
59.52	0.2410E-12
67.77	0.2432E-12
77.64	0.2444E-12
 
 
C43   O2    Attachment                                          
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.000
0.8903E-01	0.000
0.9946E-01	0.000
0.1119	0.000
0.1253	0.000
0.1418	0.000
0.1625	0.7885E-29
0.1879	0.1789E-28
0.2198	0.4008E-28
0.2592	0.9278E-28
0.3065	0.1069E-25
0.3601	0.2384E-25
0.4184	0.5659E-25
0.4790	0.1451E-24
0.5402	0.4530E-24
0.6002	0.1271E-23
0.6587	0.3813E-23
0.7163	0.1246E-22
0.7726	0.4268E-22
0.8291	0.1462E-21
0.8867	0.4801E-21
0.9466	0.1476E-20
1.010	0.4203E-20
1.077	0.1109E-19
1.530	0.3015E-17
1.585	0.2910E-17
1.648	0.2839E-17
1.720	0.2828E-17
1.801	0.2918E-17
1.894	0.3172E-17
1.997	0.3664E-17
2.113	0.4485E-17
2.240	0.5728E-17
2.379	0.7471E-17
2.532	0.9763E-17
2.690	0.1245E-16
2.869	0.1578E-16
3.062	0.1949E-16
3.266	0.2341E-16
3.479	0.2733E-16
3.697	0.3107E-16
3.914	0.3447E-16
4.126	0.3742E-16
4.328	0.3989E-16
4.519	0.4189E-16
4.698	0.4345E-16
4.863	0.4465E-16
5.017	0.4553E-16
5.161	0.4616E-16
5.297	0.4658E-16
5.426	0.4686E-16
5.552	0.4700E-16
5.675	0.4704E-16
5.797	0.4700E-16
5.919	0.4689E-16
6.043	0.4672E-16
6.169	0.4649E-16
6.299	0.4621E-16
6.432	0.4588E-16
6.570	0.4551E-16
6.713	0.4510E-16
6.862	0.4465E-16
7.017	0.4417E-16
7.179	0.4367E-16
7.348	0.4313E-16
7.527	0.4258E-16
7.714	0.4201E-16
7.913	0.4142E-16
8.125	0.4082E-16
8.351	0.4019E-16
8.593	0.3954E-16
8.855	0.3887E-16
9.138	0.3816E-16
9.448	0.3741E-16
9.787	0.3662E-16
10.16	0.3578E-16
10.58	0.3489E-16
11.04	0.3396E-16
11.55	0.3297E-16
12.13	0.3195E-16
12.78	0.3088E-16
13.52	0.2977E-16
14.37	0.2863E-16
15.32	0.2747E-16
16.42	0.2629E-16
17.67	0.2510E-16
19.11	0.2391E-16
20.76	0.2273E-16
22.65	0.2156E-16
24.82	0.2042E-16
27.30	0.1932E-16
30.16	0.1825E-16
33.44	0.1723E-16
37.21	0.1626E-16
41.58	0.1535E-16
46.65	0.1449E-16
52.57	0.1368E-16
59.52	0.1294E-16
67.77	0.1225E-16
77.64	0.1162E-16
 
 
C44   O2    Elastic                                             
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.5042E-14
0.8903E-01	0.5664E-14
0.9946E-01	0.6335E-14
0.1119	0.7102E-14
0.1253	0.7880E-14
0.1418	0.8779E-14
0.1625	0.9836E-14
0.1879	0.1104E-13
0.2198	0.1247E-13
0.2592	0.1414E-13
0.3065	0.1606E-13
0.3601	0.1815E-13
0.4184	0.2035E-13
0.4790	0.2255E-13
0.5402	0.2471E-13
0.6002	0.2674E-13
0.6587	0.2863E-13
0.7163	0.3040E-13
0.7726	0.3204E-13
0.8291	0.3356E-13
0.8867	0.3500E-13
0.9466	0.3638E-13
1.010	0.3770E-13
1.077	0.3900E-13
1.530	0.4495E-13
1.585	0.4581E-13
1.648	0.4671E-13
1.720	0.4764E-13
1.801	0.4860E-13
1.894	0.4961E-13
1.997	0.5068E-13
2.113	0.5180E-13
2.240	0.5301E-13
2.379	0.5430E-13
2.532	0.5572E-13
2.690	0.5720E-13
2.869	0.5892E-13
3.062	0.6080E-13
3.266	0.6287E-13
3.479	0.6508E-13
3.697	0.6741E-13
3.914	0.6979E-13
4.126	0.7217E-13
4.328	0.7448E-13
4.519	0.7670E-13
4.698	0.7881E-13
4.863	0.8078E-13
5.017	0.8263E-13
5.161	0.8438E-13
5.297	0.8603E-13
5.426	0.8762E-13
5.552	0.8916E-13
5.675	0.9067E-13
5.797	0.9216E-13
5.919	0.9365E-13
6.043	0.9516E-13
6.169	0.9669E-13
6.299	0.9825E-13
6.432	0.9984E-13
6.570	0.1015E-12
6.713	0.1032E-12
6.862	0.1049E-12
7.017	0.1067E-12
7.179	0.1085E-12
7.348	0.1104E-12
7.527	0.1124E-12
7.714	0.1144E-12
7.913	0.1165E-12
8.125	0.1188E-12
8.351	0.1211E-12
8.593	0.1236E-12
8.855	0.1262E-12
9.138	0.1290E-12
9.448	0.1320E-12
9.787	0.1352E-12
10.16	0.1386E-12
10.58	0.1423E-12
11.04	0.1464E-12
11.55	0.1508E-12
12.13	0.1555E-12
12.78	0.1608E-12
13.52	0.1665E-12
14.37	0.1727E-12
15.32	0.1795E-12
16.42	0.1870E-12
17.67	0.1952E-12
19.11	0.2041E-12
20.76	0.2138E-12
22.65	0.2243E-12
24.82	0.2357E-12
27.30	0.2479E-12
30.16	0.2611E-12
33.44	0.2751E-12
37.21	0.2901E-12
41.58	0.3060E-12
46.65	0.3228E-12
52.57	0.3405E-12
59.52	0.3591E-12
67.77	0.3786E-12
77.64	0.3987E-12
 
 
C45   O2    Excitation    0.19 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.9201E-17
0.8903E-01	0.1304E-16
0.9946E-01	0.1868E-16
0.1119	0.2721E-16
0.1253	0.3928E-16
0.1418	0.5698E-16
0.1625	0.8212E-16
0.1879	0.1157E-15
0.2198	0.1587E-15
0.2592	0.2103E-15
0.3065	0.2682E-15
0.3601	0.3275E-15
0.4184	0.3842E-15
0.4790	0.4344E-15
