BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9920    
Mole fraction Ar(1s2)                     0.1000E-03
Mole fraction Ar(1s3)                     0.1000E-03
Mole fraction Ar(1s4)                     0.1000E-03
Mole fraction Ar(1s5)                     0.1000E-03
Mole fraction O2                          0.1000E-03
Mole fraction O2(0.98)                    0.1000E-03
Mole fraction O2(1.63)                    0.1000E-03
Mole fraction H2O                         0.6960E-02
Mole fraction H                           0.1000E-03
Mole fraction H(2p)(10.2eV)               0.1000E-03
Mole fraction H(2s)(10.2eV)               0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
11.55	0.1201E-15
12.13	0.1319E-15
12.78	0.1446E-15
13.52	0.1583E-15
14.36	0.1728E-15
15.32	0.1882E-15
16.41	0.2044E-15
17.66	0.2213E-15
19.09	0.2387E-15
20.74	0.2566E-15
22.63	0.2747E-15
24.79	0.2927E-15
27.27	0.3104E-15
30.12	0.3276E-15
33.39	0.3440E-15
37.16	0.3592E-15
41.51	0.3732E-15
46.57	0.3857E-15
52.47	0.3965E-15
59.41	0.4055E-15
67.64	0.4125E-15
77.48	0.4175E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.4766E-20
1.706	0.5315E-20
1.778	0.5999E-20
1.861	0.6831E-20
1.953	0.7818E-20
2.057	0.8961E-20
2.172	0.1025E-19
2.298	0.1168E-19
2.437	0.1321E-19
2.581	0.1477E-19
2.745	0.1645E-19
2.923	0.1815E-19
3.113	0.1984E-19
3.315	0.2151E-19
3.526	0.2315E-19
3.741	0.2487E-19
3.956	0.2692E-19
4.165	0.2978E-19
4.365	0.3432E-19
4.553	0.4184E-19
4.729	0.5419E-19
4.892	0.7378E-19
5.044	0.1036E-18
5.186	0.1474E-18
5.320	0.2095E-18
5.448	0.2949E-18
5.572	0.4093E-18
5.694	0.5591E-18
5.815	0.7514E-18
5.936	0.9939E-18
6.059	0.1295E-17
6.185	0.1662E-17
6.314	0.2105E-17
6.446	0.2631E-17
6.584	0.3249E-17
6.726	0.3965E-17
6.875	0.4786E-17
7.029	0.5719E-17
7.191	0.6767E-17
7.360	0.7935E-17
7.537	0.9227E-17
7.725	0.1065E-16
7.923	0.1219E-16
8.134	0.1387E-16
8.359	0.1569E-16
8.601	0.1765E-16
8.862	0.1976E-16
9.145	0.2201E-16
9.453	0.2442E-16
9.792	0.2699E-16
10.16	0.2972E-16
10.58	0.3263E-16
11.04	0.3569E-16
11.55	0.3892E-16
12.13	0.4229E-16
12.78	0.4578E-16
13.52	0.4937E-16
14.36	0.5300E-16
15.32	0.5665E-16
16.41	0.6024E-16
17.66	0.6370E-16
19.09	0.6697E-16
20.74	0.6996E-16
22.63	0.7260E-16
24.79	0.7480E-16
27.27	0.7650E-16
30.12	0.7765E-16
33.39	0.7819E-16
37.16	0.7810E-16
41.51	0.7738E-16
46.57	0.7604E-16
52.47	0.7408E-16
59.41	0.7156E-16
67.64	0.6853E-16
77.48	0.6504E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.1925E-19
1.706	0.2171E-19
1.778	0.2467E-19
1.861	0.2818E-19
1.953	0.3221E-19
2.057	0.3672E-19
2.172	0.4165E-19
2.298	0.4687E-19
2.437	0.5227E-19
2.581	0.5754E-19
2.745	0.6289E-19
2.923	0.6805E-19
3.113	0.7292E-19
3.315	0.7750E-19
3.526	0.8199E-19
3.741	0.8698E-19
3.956	0.9383E-19
4.165	0.1050E-18
4.365	0.1245E-18
4.553	0.1583E-18
4.729	0.2140E-18
4.892	0.3016E-18
5.044	0.4327E-18
5.186	0.6207E-18
5.320	0.8806E-18
5.448	0.1228E-17
5.572	0.1681E-17
5.694	0.2257E-17
5.815	0.2973E-17
5.936	0.3848E-17
6.059	0.4901E-17
6.185	0.6147E-17
6.314	0.7603E-17
6.446	0.9284E-17
6.584	0.1120E-16
6.726	0.1337E-16
6.875	0.1580E-16
7.029	0.1850E-16
7.191	0.2149E-16
7.360	0.2476E-16
7.537	0.2834E-16
7.725	0.3223E-16
7.923	0.3646E-16
8.134	0.4103E-16
8.359	0.4599E-16
8.601	0.5135E-16
8.862	0.5715E-16
9.145	0.6343E-16
9.453	0.7024E-16
9.792	0.7763E-16
10.16	0.8564E-16
10.58	0.9436E-16
11.04	0.1038E-15
11.55	0.1141E-15
12.13	0.1252E-15
12.78	0.1372E-15
13.52	0.1501E-15
14.36	0.1639E-15
15.32	0.1787E-15
16.41	0.1942E-15
17.66	0.2106E-15
19.09	0.2276E-15
20.74	0.2452E-15
22.63	0.2631E-15
24.79	0.2811E-15
27.27	0.2990E-15
30.12	0.3166E-15
33.39	0.3336E-15
37.16	0.3497E-15
41.51	0.3647E-15
46.57	0.3783E-15
52.47	0.3904E-15
59.41	0.4007E-15
67.64	0.4093E-15
77.48	0.4158E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.5196E-20
1.706	0.5813E-20
1.778	0.6568E-20
1.861	0.7471E-20
1.953	0.8525E-20
2.057	0.9724E-20
2.172	0.1105E-19
2.298	0.1249E-19
2.437	0.1401E-19
2.581	0.1553E-19
2.745	0.1712E-19
2.923	0.1871E-19
3.113	0.2026E-19
3.315	0.2176E-19
3.526	0.2325E-19
3.741	0.2487E-19
3.956	0.2694E-19
4.165	0.3007E-19
4.365	0.3525E-19
4.553	0.4398E-19
4.729	0.5827E-19
4.892	0.8070E-19
5.044	0.1144E-18
5.186	0.1630E-18
5.320	0.2309E-18
5.448	0.3226E-18
5.572	0.4436E-18
5.694	0.5996E-18
5.815	0.7966E-18
5.936	0.1041E-17
6.059	0.1341E-17
6.185	0.1702E-17
6.314	0.2131E-17
6.446	0.2636E-17
6.584	0.3223E-17
6.726	0.3899E-17
6.875	0.4668E-17
7.029	0.5536E-17
7.191	0.6509E-17
7.360	0.7590E-17
7.537	0.8784E-17
7.725	0.1009E-16
7.923	0.1152E-16
8.134	0.1308E-16
8.359	0.1477E-16
8.601	0.1659E-16
8.862	0.1856E-16
9.145	0.2068E-16
9.453	0.2296E-16
9.792	0.2541E-16
10.16	0.2805E-16
10.58	0.3088E-16
11.04	0.3392E-16
11.55	0.3717E-16
12.13	0.4065E-16
12.78	0.4436E-16
13.52	0.4831E-16
14.36	0.5249E-16
15.32	0.5691E-16
16.41	0.6155E-16
17.66	0.6640E-16
19.09	0.7145E-16
20.74	0.7669E-16
22.63	0.8209E-16
24.79	0.8763E-16
27.27	0.9330E-16
30.12	0.9907E-16
33.39	0.1049E-15
37.16	0.1108E-15
41.51	0.1167E-15
46.57	0.1227E-15
52.47	0.1286E-15
59.41	0.1343E-15
67.64	0.1400E-15
77.48	0.1454E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.2343E-20
1.706	0.2555E-20
1.778	0.2830E-20
1.861	0.3176E-20
1.953	0.3602E-20
2.057	0.4111E-20
2.172	0.4707E-20
2.298	0.5388E-20
2.437	0.6151E-20
2.581	0.6957E-20
2.745	0.7865E-20
2.923	0.8832E-20
3.113	0.9842E-20
3.315	0.1089E-19
3.526	0.1196E-19
3.741	0.1307E-19
3.956	0.1431E-19
4.165	0.1584E-19
4.365	0.1800E-19
4.553	0.2130E-19
4.729	0.2652E-19
4.892	0.3472E-19
5.044	0.4729E-19
5.186	0.6599E-19
5.320	0.9303E-19
5.448	0.1311E-18
5.572	0.1834E-18
5.694	0.2539E-18
5.815	0.3469E-18
5.936	0.4680E-18
6.059	0.6230E-18
6.185	0.8189E-18
6.314	0.1063E-17
6.446	0.1364E-17
6.584	0.1731E-17
6.726	0.2173E-17
6.875	0.2698E-17
7.029	0.3317E-17
7.191	0.4038E-17
7.360	0.4871E-17
7.537	0.5823E-17
7.725	0.6904E-17
7.923	0.8121E-17
8.134	0.9482E-17
8.359	0.1100E-16
8.601	0.1267E-16
8.862	0.1452E-16
9.145	0.1654E-16
9.453	0.1876E-16
9.792	0.2117E-16
10.16	0.2378E-16
10.58	0.2661E-16
11.04	0.2966E-16
11.55	0.3291E-16
12.13	0.3638E-16
12.78	0.4002E-16
13.52	0.4384E-16
14.36	0.4778E-16
15.32	0.5181E-16
16.41	0.5585E-16
17.66	0.5984E-16
19.09	0.6369E-16
20.74	0.6732E-16
22.63	0.7064E-16
24.79	0.7354E-16
27.27	0.7596E-16
30.12	0.7780E-16
33.39	0.7901E-16
37.16	0.7955E-16
41.51	0.7939E-16
46.57	0.7853E-16
52.47	0.7699E-16
59.41	0.7479E-16
67.64	0.7198E-16
77.48	0.6864E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.2302E-20
1.706	0.2488E-20
1.778	0.2740E-20
1.861	0.3069E-20
1.953	0.3486E-20
2.057	0.4003E-20
2.172	0.4626E-20
2.298	0.5359E-20
2.437	0.6202E-20
2.581	0.7112E-20
2.745	0.8158E-20
2.923	0.9292E-20
3.113	0.1049E-19
3.315	0.1173E-19
3.526	0.1300E-19
3.741	0.1428E-19
3.956	0.1564E-19
4.165	0.1720E-19
4.365	0.1922E-19
4.553	0.2218E-19
4.729	0.2678E-19
4.892	0.3405E-19
5.044	0.4541E-19
5.186	0.6275E-19
5.320	0.8853E-19
5.448	0.1258E-18
5.572	0.1786E-18
5.694	0.2513E-18
5.815	0.3496E-18
5.936	0.4800E-18
6.059	0.6497E-18
6.185	0.8671E-18
6.314	0.1141E-17
6.446	0.1482E-17
6.584	0.1899E-17
6.726	0.2403E-17
6.875	0.3006E-17
7.029	0.3719E-17
7.191	0.4554E-17
7.360	0.5525E-17
7.537	0.6646E-17
7.725	0.7932E-17
7.923	0.9400E-17
8.134	0.1107E-16
8.359	0.1297E-16
8.601	0.1511E-16
8.862	0.1754E-16
9.145	0.2029E-16
9.453	0.2338E-16
9.792	0.2688E-16
10.16	0.3081E-16
10.58	0.3525E-16
11.04	0.4025E-16
11.55	0.4588E-16
12.13	0.5219E-16
12.78	0.5926E-16
13.52	0.6716E-16
14.36	0.7595E-16
15.32	0.8568E-16
16.41	0.9640E-16
17.66	0.1081E-15
19.09	0.1209E-15
20.74	0.1346E-15
22.63	0.1492E-15
24.79	0.1646E-15
27.27	0.1806E-15
30.12	0.1970E-15
33.39	0.2137E-15
37.16	0.2304E-15
41.51	0.2467E-15
46.57	0.2625E-15
52.47	0.2774E-15
59.41	0.2912E-15
67.64	0.3037E-15
77.48	0.3146E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.7500E-20
1.706	0.8458E-20
1.778	0.9634E-20
1.861	0.1104E-19
1.953	0.1269E-19
2.057	0.1457E-19
2.172	0.1664E-19
2.298	0.1888E-19
2.437	0.2123E-19
2.581	0.2355E-19
2.745	0.2596E-19
2.923	0.2832E-19
3.113	0.3058E-19
3.315	0.3273E-19
3.526	0.3480E-19
3.741	0.3699E-19
3.956	0.3975E-19
4.165	0.4397E-19
4.365	0.5114E-19
4.553	0.6352E-19
4.729	0.8421E-19
4.892	0.1173E-18
5.044	0.1676E-18
5.186	0.2410E-18
5.320	0.3441E-18
5.448	0.4842E-18
5.572	0.6692E-18
5.694	0.9077E-18
5.815	0.1208E-17
5.936	0.1580E-17
6.059	0.2032E-17
6.185	0.2573E-17
6.314	0.3211E-17
6.446	0.3954E-17
6.584	0.4808E-17
6.726	0.5779E-17
6.875	0.6870E-17
7.029	0.8086E-17
7.191	0.9429E-17
7.360	0.1090E-16
7.537	0.1250E-16
7.725	0.1423E-16
7.923	0.1608E-16
8.134	0.1807E-16
8.359	0.2019E-16
8.601	0.2243E-16
8.862	0.2480E-16
9.145	0.2731E-16
9.453	0.2994E-16
9.792	0.3271E-16
10.16	0.3560E-16
10.58	0.3862E-16
11.04	0.4176E-16
11.55	0.4499E-16
12.13	0.4829E-16
12.78	0.5164E-16
13.52	0.5500E-16
14.36	0.5829E-16
15.32	0.6149E-16
16.41	0.6452E-16
17.66	0.6729E-16
19.09	0.6976E-16
20.74	0.7184E-16
22.63	0.7346E-16
24.79	0.7457E-16
27.27	0.7512E-16
30.12	0.7509E-16
33.39	0.7444E-16
37.16	0.7322E-16
41.51	0.7142E-16
46.57	0.6909E-16
52.47	0.6629E-16
59.41	0.6306E-16
67.64	0.5948E-16
77.48	0.5563E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.1456E-19
1.706	0.1628E-19
1.778	0.1845E-19
1.861	0.2113E-19
1.953	0.2434E-19
2.057	0.2809E-19
2.172	0.3236E-19
2.298	0.3709E-19
2.437	0.4221E-19
2.581	0.4742E-19
2.745	0.5302E-19
2.923	0.5870E-19
3.113	0.6431E-19
3.315	0.6981E-19
3.526	0.7516E-19
3.741	0.8059E-19
3.956	0.8674E-19
4.165	0.9504E-19
4.365	0.1080E-18
4.553	0.1296E-18
4.729	0.1658E-18
4.892	0.2242E-18
5.044	0.3151E-18
5.186	0.4508E-18
5.320	0.6459E-18
5.448	0.9176E-18
5.572	0.1285E-17
5.694	0.1770E-17
5.815	0.2396E-17
5.936	0.3188E-17
6.059	0.4173E-17
6.185	0.5378E-17
6.314	0.6831E-17
6.446	0.8560E-17
6.584	0.1059E-16
6.726	0.1295E-16
6.875	0.1565E-16
7.029	0.1873E-16
7.191	0.2220E-16
7.360	0.2607E-16
7.537	0.3037E-16
7.725	0.3511E-16
7.923	0.4030E-16
8.134	0.4597E-16
8.359	0.5214E-16
8.601	0.5885E-16
8.862	0.6612E-16
9.145	0.7399E-16
9.453	0.8254E-16
9.792	0.9181E-16
10.16	0.1019E-15
10.58	0.1128E-15
11.04	0.1248E-15
11.55	0.1377E-15
12.13	0.1518E-15
12.78	0.1672E-15
13.52	0.1839E-15
14.36	0.2019E-15
15.32	0.2215E-15
16.41	0.2425E-15
17.66	0.2650E-15
19.09	0.2891E-15
20.74	0.3146E-15
22.63	0.3416E-15
24.79	0.3699E-15
27.27	0.3994E-15
30.12	0.4299E-15
33.39	0.4613E-15
37.16	0.4933E-15
41.51	0.5257E-15
46.57	0.5583E-15
52.47	0.5907E-15
59.41	0.6226E-15
67.64	0.6537E-15
77.48	0.6835E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.000
0.3249	0.000
0.3786	0.000
0.4357	0.000
0.4920	0.000
0.5471	0.000
0.6001	0.000
0.6507	0.000
0.6994	0.000
0.7461	0.000
0.7920	0.000
0.8378	0.000
0.8846	0.000
0.9328	0.000
0.9838	0.000
1.038	0.000
1.097	0.000
1.162	0.000
1.233	0.000
1.642	0.3963E-19
1.706	0.3821E-19
1.778	0.3694E-19
1.861	0.3598E-19
1.953	0.3557E-19
2.057	0.3599E-19
2.172	0.3765E-19
2.298	0.4104E-19
2.437	0.4676E-19
2.581	0.5494E-19
2.745	0.6727E-19
2.923	0.8396E-19
3.113	0.1053E-18
3.315	0.1318E-18
3.526	0.1628E-18
3.741	0.1978E-18
3.956	0.2356E-18
4.165	0.2749E-18
4.365	0.3149E-18
4.553	0.3549E-18
4.729	0.3953E-18
4.892	0.4381E-18
5.044	0.4882E-18
5.186	0.5556E-18
5.320	0.6585E-18
5.448	0.8281E-18
5.572	0.1115E-17
5.694	0.1598E-17
5.815	0.2392E-17
5.936	0.3666E-17
6.059	0.5652E-17
6.185	0.8664E-17
6.314	0.1312E-16
6.446	0.1955E-16
6.584	0.2864E-16
6.726	0.4123E-16
6.875	0.5837E-16
7.029	0.8131E-16
7.191	0.1116E-15
7.360	0.1510E-15
7.537	0.2016E-15
7.725	0.2660E-15
7.923	0.3472E-15
8.134	0.4486E-15
8.359	0.5743E-15
8.601	0.7292E-15
8.862	0.9190E-15
9.145	0.1150E-14
9.453	0.1431E-14
9.792	0.1771E-14
10.16	0.2180E-14
10.58	0.2673E-14
11.04	0.3264E-14
11.55	0.3972E-14
12.13	0.4817E-14
12.78	0.5822E-14
13.52	0.7014E-14
14.36	0.8424E-14
15.32	0.1008E-13
16.41	0.1202E-13
17.66	0.1426E-13
19.09	0.1686E-13
20.74	0.1984E-13
22.63	0.2322E-13
24.79	0.2703E-13
27.27	0.3128E-13
30.12	0.3598E-13
33.39	0.4113E-13
37.16	0.4673E-13
41.51	0.5274E-13
46.57	0.5913E-13
52.47	0.6586E-13
59.41	0.7288E-13
67.64	0.8011E-13
77.48	0.8746E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.2878E-14
0.1209	0.2820E-14
0.1408	0.2689E-14
0.1653	0.2559E-14
0.1954	0.2409E-14
0.2319	0.2299E-14
0.2757	0.2201E-14
0.3249	0.2118E-14
0.3786	0.2053E-14
0.4357	0.2004E-14
0.4920	0.1973E-14
0.5471	0.1954E-14
0.6001	0.1945E-14
0.6507	0.1944E-14
0.6994	0.1949E-14
0.7461	0.1958E-14
0.7920	0.1970E-14
0.8378	0.1984E-14
0.8846	0.2001E-14
0.9328	0.2020E-14
0.9838	0.2042E-14
1.038	0.2066E-14
1.097	0.2093E-14
1.162	0.2124E-14
1.233	0.2158E-14
1.642	0.2315E-14
1.706	0.2349E-14
1.778	0.2387E-14
1.861	0.2431E-14
1.953	0.2479E-14
2.057	0.2532E-14
2.172	0.2590E-14
2.298	0.2652E-14
2.437	0.2718E-14
2.581	0.2784E-14
2.745	0.2856E-14
2.923	0.2929E-14
3.113	0.3004E-14
3.315	0.3079E-14
3.526	0.3152E-14
3.741	0.3224E-14
3.956	0.3291E-14
4.165	0.3354E-14
4.365	0.3411E-14
4.553	0.3462E-14
4.729	0.3509E-14
4.892	0.3550E-14
5.044	0.3588E-14
5.186	0.3622E-14
5.320	0.3653E-14
5.448	0.3683E-14
5.572	0.3710E-14
5.694	0.3737E-14
5.815	0.3763E-14
5.936	0.3789E-14
6.059	0.3814E-14
6.185	0.3840E-14
6.314	0.3867E-14
6.446	0.3893E-14
6.584	0.3921E-14
6.726	0.3949E-14
6.875	0.3979E-14
7.029	0.4009E-14
7.191	0.4041E-14
7.360	0.4074E-14
7.537	0.4109E-14
7.725	0.4146E-14
7.923	0.4185E-14
8.134	0.4226E-14
8.359	0.4271E-14
8.601	0.4318E-14
8.862	0.4370E-14
9.145	0.4425E-14
9.453	0.4485E-14
9.792	0.4551E-14
10.16	0.4622E-14
10.58	0.4701E-14
11.04	0.4788E-14
11.55	0.4883E-14
12.13	0.4989E-14
12.78	0.5106E-14
13.52	0.5237E-14
14.36	0.5381E-14
15.32	0.5541E-14
16.41	0.5719E-14
17.66	0.5915E-14
19.09	0.6131E-14
20.74	0.6367E-14
22.63	0.6624E-14
24.79	0.6903E-14
27.27	0.7201E-14
30.12	0.7519E-14
33.39	0.7855E-14
37.16	0.8206E-14
41.51	0.8571E-14
46.57	0.8944E-14
52.47	0.9324E-14
59.41	0.9706E-14
67.64	0.1008E-13
77.48	0.1045E-13
 
 
C18   Ar(1s3)    De-excitation    11.72 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.8472E-15
0.1209	0.8042E-15
0.1408	0.7439E-15
0.1653	0.6853E-15
0.1954	0.6225E-15
0.2319	0.5731E-15
0.2757	0.5276E-15
0.3249	0.4888E-15
0.3786	0.4561E-15
0.4357	0.4279E-15
0.4920	0.4067E-15
0.5471	0.3901E-15
0.6001	0.3770E-15
0.6507	0.3668E-15
0.6994	0.3585E-15
0.7461	0.3519E-15
0.7920	0.3464E-15
0.8378	0.3416E-15
0.8846	0.3372E-15
0.9328	0.3332E-15
0.9838	0.3293E-15
1.038	0.3255E-15
1.097	0.3215E-15
1.162	0.3175E-15
1.233	0.3133E-15
1.642	0.3000E-15
1.706	0.2964E-15
1.778	0.2926E-15
1.861	0.2886E-15
1.953	0.2845E-15
2.057	0.2804E-15
2.172	0.2762E-15
2.298	0.2722E-15
2.437	0.2683E-15
2.581	0.2646E-15
2.745	0.2610E-15
2.923	0.2575E-15
3.113	0.2542E-15
3.315	0.2510E-15
3.526	0.2479E-15
3.741	0.2450E-15
3.956	0.2422E-15
4.165	0.2396E-15
4.365	0.2372E-15
4.553	0.2349E-15
4.729	0.2329E-15
4.892	0.2310E-15
5.044	0.2293E-15
5.186	0.2277E-15
5.320	0.2262E-15
5.448	0.2248E-15
5.572	0.2234E-15
5.694	0.2221E-15
5.815	0.2208E-15
5.936	0.2195E-15
6.059	0.2181E-15
6.185	0.2168E-15
6.314	0.2155E-15
6.446	0.2141E-15
6.584	0.2127E-15
6.726	0.2113E-15
6.875	0.2099E-15
7.029	0.2084E-15
7.191	0.2068E-15
7.360	0.2053E-15
7.537	0.2036E-15
7.725	0.2019E-15
7.923	0.2001E-15
8.134	0.1983E-15
8.359	0.1963E-15
8.601	0.1943E-15
8.862	0.1921E-15
9.145	0.1898E-15
9.453	0.1873E-15
9.792	0.1847E-15
10.16	0.1819E-15
10.58	0.1788E-15
11.04	0.1755E-15
11.55	0.1720E-15
12.13	0.1681E-15
12.78	0.1640E-15
13.52	0.1596E-15
14.36	0.1548E-15
15.32	0.1496E-15
16.41	0.1441E-15
17.66	0.1383E-15
19.09	0.1321E-15
20.74	0.1257E-15
22.63	0.1189E-15
24.79	0.1120E-15
27.27	0.1049E-15
30.12	0.9773E-16
33.39	0.9053E-16
37.16	0.8339E-16
41.51	0.7637E-16
46.57	0.6953E-16
52.47	0.6292E-16
59.41	0.5659E-16
67.64	0.5058E-16
77.48	0.4491E-16
 
 
C19   Ar(1s4)    De-excitation    11.62 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.4419E-14
0.1209	0.4217E-14
0.1408	0.3900E-14
0.1653	0.3586E-14
0.1954	0.3236E-14
0.2319	0.2954E-14
0.2757	0.2687E-14
0.3249	0.2450E-14
0.3786	0.2242E-14
0.4357	0.2058E-14
0.4920	0.1914E-14
0.5471	0.1798E-14
0.6001	0.1704E-14
0.6507	0.1630E-14
0.6994	0.1571E-14
0.7461	0.1524E-14
0.7920	0.1486E-14
0.8378	0.1456E-14
0.8846	0.1431E-14
0.9328	0.1411E-14
0.9838	0.1395E-14
1.038	0.1382E-14
1.097	0.1370E-14
1.162	0.1362E-14
1.233	0.1355E-14
1.642	0.1346E-14
1.706	0.1344E-14
1.778	0.1343E-14
1.861	0.1343E-14
1.953	0.1344E-14
2.057	0.1345E-14
2.172	0.1347E-14
2.298	0.1351E-14
2.437	0.1354E-14
2.581	0.1359E-14
2.745	0.1364E-14
2.923	0.1370E-14
3.113	0.1376E-14
3.315	0.1382E-14
3.526	0.1389E-14
3.741	0.1395E-14
3.956	0.1402E-14
4.165	0.1407E-14
4.365	0.1412E-14
4.553	0.1417E-14
4.729	0.1421E-14
4.892	0.1424E-14
5.044	0.1428E-14
5.186	0.1430E-14
5.320	0.1433E-14
5.448	0.1435E-14
5.572	0.1437E-14
5.694	0.1439E-14
5.815	0.1440E-14
5.936	0.1442E-14
6.059	0.1444E-14
6.185	0.1446E-14
6.314	0.1448E-14
6.446	0.1449E-14
6.584	0.1451E-14
6.726	0.1453E-14
