BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.8900    
Mole fraction Ar(1s2)                     0.1000E-02
Mole fraction Ar(1s3)                     0.1000E-02
Mole fraction Ar(1s4)                     0.1000E-02
Mole fraction Ar(1s5)                     0.1000E-02
Mole fraction O2                          0.1000E-02
Mole fraction O2(0.98)                    0.1000E-02
Mole fraction O2(1.63)                    0.1000E-02
Mole fraction H2O                         0.1000    
Mole fraction H                           0.1000E-02
Mole fraction H(2p)(10.2eV)               0.1000E-02
Mole fraction H(2s)(10.2eV)               0.1000E-02
 
 
Energy (eV) 	Electric field / N (Td)                                         
8.844	0.3759E-12
9.186	0.3840E-12
9.556	0.3923E-12
9.961	0.4010E-12
10.41	0.4099E-12
10.90	0.4192E-12
11.44	0.4290E-12
12.05	0.4391E-12
12.74	0.4498E-12
13.52	0.4609E-12
14.40	0.4725E-12
15.40	0.4846E-12
16.54	0.4972E-12
17.85	0.5103E-12
19.34	0.5238E-12
21.05	0.5377E-12
23.02	0.5519E-12
25.27	0.5663E-12
27.85	0.5808E-12
30.81	0.5953E-12
34.21	0.6097E-12
38.14	0.6239E-12
42.68	0.6376E-12
47.96	0.6508E-12
54.13	0.6632E-12
61.40	0.6747E-12
70.04	0.6850E-12
80.40	0.6939E-12
 
 
C35   Ar(1s5)    Excitation    1.68 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.4735E-18
0.6358E-01	0.5453E-18
0.7028E-01	0.6243E-18
0.7803E-01	0.7163E-18
0.8575E-01	0.8114E-18
0.9414E-01	0.9181E-18
0.1034	0.1043E-17
0.1138	0.1212E-17
0.1258	0.1506E-17
0.1402	0.2236E-17
0.1581	0.4373E-17
0.1812	0.1052E-16
0.2104	0.2637E-16
0.2473	0.6258E-16
0.2924	0.1359E-15
0.3446	0.2677E-15
0.4036	0.4846E-15
0.4659	0.8085E-15
0.5314	0.1266E-14
0.5985	0.1874E-14
0.6675	0.2657E-14
0.7394	0.3633E-14
0.8147	0.4817E-14
1.539	0.1419E-13
1.591	0.1536E-13
1.655	0.1676E-13
1.730	0.1837E-13
1.819	0.2020E-13
1.924	0.2223E-13
2.045	0.2443E-13
2.185	0.2676E-13
2.343	0.2920E-13
2.516	0.3165E-13
2.713	0.3420E-13
2.929	0.3675E-13
3.163	0.3930E-13
3.412	0.4181E-13
3.672	0.4426E-13
3.938	0.4661E-13
4.207	0.4887E-13
4.477	0.5101E-13
4.741	0.5302E-13
5.001	0.5491E-13
5.256	0.5669E-13
5.504	0.5837E-13
5.748	0.5996E-13
5.988	0.6146E-13
6.225	0.6291E-13
6.461	0.6429E-13
6.697	0.6564E-13
6.935	0.6695E-13
7.177	0.6824E-13
7.425	0.6952E-13
7.681	0.7079E-13
7.949	0.7207E-13
8.229	0.7337E-13
8.526	0.7469E-13
8.844	0.7605E-13
9.186	0.7744E-13
9.556	0.7888E-13
9.961	0.8038E-13
10.41	0.8195E-13
10.90	0.8358E-13
11.44	0.8530E-13
12.05	0.8709E-13
12.74	0.8898E-13
13.52	0.9095E-13
14.40	0.9303E-13
15.40	0.9520E-13
16.54	0.9746E-13
17.85	0.9982E-13
19.34	0.1023E-12
21.05	0.1048E-12
23.02	0.1074E-12
25.27	0.1100E-12
27.85	0.1127E-12
30.81	0.1154E-12
34.21	0.1180E-12
38.14	0.1207E-12
42.68	0.1232E-12
47.96	0.1257E-12
54.13	0.1281E-12
61.40	0.1302E-12
70.04	0.1322E-12
80.40	0.1340E-12
 
 
C36   Ar(1s5)    Excitation    1.73 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.3790E-19
0.6358E-01	0.4637E-19
0.7028E-01	0.5629E-19
0.7803E-01	0.6851E-19
0.8575E-01	0.8210E-19
0.9414E-01	0.9827E-19
0.1034	0.1181E-18
0.1138	0.1446E-18
0.1258	0.1878E-18
0.1402	0.2849E-18
0.1581	0.5576E-18
0.1812	0.1353E-17
0.2104	0.3482E-17
0.2473	0.8572E-17
0.2924	0.1938E-16
0.3446	0.3976E-16
0.4036	0.7484E-16
0.4659	0.1295E-15
0.5314	0.2099E-15
0.5985	0.3211E-15
0.6675	0.4689E-15
0.7394	0.6592E-15
0.8147	0.8971E-15
1.539	0.3124E-14
1.591	0.3370E-14
1.655	0.3670E-14
1.730	0.4026E-14
1.819	0.4438E-14
1.924	0.4904E-14
2.045	0.5419E-14
2.185	0.5977E-14
2.343	0.6570E-14
2.516	0.7177E-14
2.713	0.7821E-14
2.929	0.8480E-14
3.163	0.9149E-14
3.412	0.9818E-14
3.672	0.1048E-13
3.938	0.1113E-13
4.207	0.1175E-13
4.477	0.1236E-13
4.741	0.1293E-13
5.001	0.1347E-13
5.256	0.1398E-13
5.504	0.1446E-13
5.748	0.1492E-13
5.988	0.1536E-13
6.225	0.1578E-13
6.461	0.1619E-13
6.697	0.1658E-13
6.935	0.1697E-13
7.177	0.1735E-13
7.425	0.1772E-13
7.681	0.1810E-13
7.949	0.1847E-13
8.229	0.1886E-13
8.526	0.1925E-13
8.844	0.1965E-13
9.186	0.2006E-13
9.556	0.2049E-13
9.961	0.2093E-13
10.41	0.2139E-13
10.90	0.2188E-13
11.44	0.2239E-13
12.05	0.2292E-13
12.74	0.2348E-13
13.52	0.2407E-13
14.40	0.2469E-13
15.40	0.2534E-13
16.54	0.2602E-13
17.85	0.2672E-13
19.34	0.2746E-13
21.05	0.2821E-13
23.02	0.2899E-13
25.27	0.2978E-13
27.85	0.3058E-13
30.81	0.3139E-13
34.21	0.3219E-13
38.14	0.3298E-13
42.68	0.3375E-13
47.96	0.3449E-13
54.13	0.3520E-13
61.40	0.3586E-13
70.04	0.3645E-13
80.40	0.3698E-13
 
 
C37   Ar(1s5)    Excitation    1.75 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.1612E-18
0.6358E-01	0.2065E-18
0.7028E-01	0.2617E-18
0.7803E-01	0.3313E-18
0.8575E-01	0.4104E-18
0.9414E-01	0.5048E-18
0.1034	0.6198E-18
0.1138	0.7707E-18
0.1258	0.1008E-17
0.1402	0.1528E-17
0.1581	0.2976E-17
0.1812	0.7218E-17
0.2104	0.1865E-16
0.2473	0.4613E-16
0.2924	0.1048E-15
0.3446	0.2158E-15
0.4036	0.4075E-15
0.4659	0.7078E-15
0.5314	0.1151E-14
0.5985	0.1767E-14
0.6675	0.2593E-14
0.7394	0.3666E-14
0.8147	0.5021E-14
1.539	0.1993E-13
1.591	0.2133E-13
1.655	0.2309E-13
1.730	0.2522E-13
1.819	0.2774E-13
1.924	0.3066E-13
2.045	0.3397E-13
2.185	0.3764E-13
2.343	0.4165E-13
2.516	0.4584E-13
2.713	0.5040E-13
2.929	0.5518E-13
3.163	0.6011E-13
3.412	0.6513E-13
3.672	0.7017E-13
3.938	0.7514E-13
4.207	0.7999E-13
4.477	0.8467E-13
4.741	0.8913E-13
5.001	0.9337E-13
5.256	0.9738E-13
5.504	0.1012E-12
5.748	0.1048E-12
5.988	0.1083E-12
6.225	0.1115E-12
6.461	0.1147E-12
6.697	0.1178E-12
6.935	0.1208E-12
7.177	0.1238E-12
7.425	0.1267E-12
7.681	0.1296E-12
7.949	0.1326E-12
8.229	0.1355E-12
8.526	0.1386E-12
8.844	0.1417E-12
9.186	0.1449E-12
9.556	0.1482E-12
9.961	0.1516E-12
10.41	0.1552E-12
10.90	0.1589E-12
11.44	0.1628E-12
12.05	0.1669E-12
12.74	0.1712E-12
13.52	0.1757E-12
14.40	0.1804E-12
15.40	0.1854E-12
16.54	0.1906E-12
17.85	0.1959E-12
19.34	0.2015E-12
21.05	0.2072E-12
23.02	0.2131E-12
25.27	0.2191E-12
27.85	0.2251E-12
30.81	0.2311E-12
34.21	0.2371E-12
38.14	0.2430E-12
42.68	0.2488E-12
47.96	0.2543E-12
54.13	0.2595E-12
61.40	0.2643E-12
70.04	0.2687E-12
80.40	0.2724E-12
 
 
C38   Ar(1s5)    Excitation    1.85 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.4002E-20
0.6358E-01	0.5822E-20
0.7028E-01	0.8313E-20
0.7803E-01	0.1176E-19
0.8575E-01	0.1607E-19
0.9414E-01	0.2157E-19
0.1034	0.2857E-19
0.1138	0.3787E-19
0.1258	0.5199E-19
0.1402	0.8071E-19
0.1581	0.1580E-18
0.1812	0.3859E-18
0.2104	0.1015E-17
0.2473	0.2567E-17
0.2924	0.5953E-17
0.3446	0.1248E-16
0.4036	0.2387E-16
0.4659	0.4180E-16
0.5314	0.6822E-16
0.5985	0.1047E-15
0.6675	0.1527E-15
0.7394	0.2135E-15
0.8147	0.2880E-15
1.539	0.6151E-15
1.591	0.6938E-15
1.655	0.7836E-15
1.730	0.8827E-15
1.819	0.9884E-15
1.924	0.1097E-14
2.045	0.1204E-14
2.185	0.1305E-14
2.343	0.1396E-14
2.516	0.1472E-14
2.713	0.1532E-14
2.929	0.1575E-14
3.163	0.1600E-14
3.412	0.1609E-14
3.672	0.1604E-14
3.938	0.1587E-14
4.207	0.1562E-14
4.477	0.1530E-14
4.741	0.1495E-14
5.001	0.1458E-14
5.256	0.1420E-14
5.504	0.1382E-14
5.748	0.1346E-14
5.988	0.1310E-14
6.225	0.1275E-14
6.461	0.1242E-14
6.697	0.1210E-14
6.935	0.1179E-14
7.177	0.1149E-14
7.425	0.1119E-14
7.681	0.1090E-14
7.949	0.1061E-14
8.229	0.1033E-14
8.526	0.1004E-14
8.844	0.9748E-15
9.186	0.9452E-15
9.556	0.9152E-15
9.961	0.8846E-15
10.41	0.8534E-15
10.90	0.8216E-15
11.44	0.7890E-15
12.05	0.7559E-15
12.74	0.7220E-15
13.52	0.6875E-15
14.40	0.6523E-15
15.40	0.6167E-15
16.54	0.5807E-15
17.85	0.5443E-15
19.34	0.5078E-15
21.05	0.4715E-15
23.02	0.4355E-15
25.27	0.4001E-15
27.85	0.3656E-15
30.81	0.3322E-15
34.21	0.3001E-15
38.14	0.2696E-15
42.68	0.2408E-15
47.96	0.2138E-15
54.13	0.1888E-15
61.40	0.1657E-15
70.04	0.1446E-15
80.40	0.1254E-15
 
 
C39   Ar(1s5)    Excitation    1.85 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.1717E-20
0.6358E-01	0.2497E-20
0.7028E-01	0.3597E-20
0.7803E-01	0.5186E-20
0.8575E-01	0.7243E-20
0.9414E-01	0.9994E-20
0.1034	0.1368E-19
0.1138	0.1879E-19
0.1258	0.2676E-19
0.1402	0.4281E-19
0.1581	0.8520E-19
0.1812	0.2103E-18
0.2104	0.5613E-18
0.2473	0.1448E-17
0.2924	0.3432E-17
0.3446	0.7356E-17
0.4036	0.1439E-16
0.4659	0.2573E-16
0.5314	0.4285E-16
0.5985	0.6699E-16
0.6675	0.9950E-16
0.7394	0.1417E-15
0.8147	0.1944E-15
1.539	0.5223E-15
1.591	0.5795E-15
1.655	0.6469E-15
1.730	0.7240E-15
1.819	0.8093E-15
1.924	0.9010E-15
2.045	0.9966E-15
2.185	0.1093E-14
2.343	0.1187E-14
2.516	0.1275E-14
2.713	0.1358E-14
2.929	0.1432E-14
3.163	0.1498E-14
3.412	0.1555E-14
3.672	0.1603E-14
3.938	0.1643E-14
4.207	0.1677E-14
4.477	0.1705E-14
4.741	0.1728E-14
5.001	0.1748E-14
5.256	0.1764E-14
5.504	0.1779E-14
5.748	0.1792E-14
5.988	0.1803E-14
6.225	0.1815E-14
6.461	0.1825E-14
6.697	0.1836E-14
6.935	0.1846E-14
7.177	0.1856E-14
7.425	0.1867E-14
7.681	0.1877E-14
7.949	0.1888E-14
8.229	0.1899E-14
8.526	0.1911E-14
8.844	0.1923E-14
9.186	0.1936E-14
9.556	0.1949E-14
9.961	0.1963E-14
10.41	0.1978E-14
10.90	0.1994E-14
11.44	0.2011E-14
12.05	0.2029E-14
12.74	0.2049E-14
13.52	0.2070E-14
14.40	0.2092E-14
15.40	0.2115E-14
16.54	0.2140E-14
17.85	0.2167E-14
19.34	0.2195E-14
21.05	0.2224E-14
23.02	0.2254E-14
25.27	0.2285E-14
27.85	0.2317E-14
30.81	0.2349E-14
34.21	0.2381E-14
38.14	0.2413E-14
42.68	0.2445E-14
47.96	0.2475E-14
54.13	0.2503E-14
61.40	0.2529E-14
70.04	0.2552E-14
80.40	0.2570E-14
 
 
C40   Ar(1s5)    Excitation    1.89 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.2204E-20
0.6358E-01	0.3320E-20
0.7028E-01	0.5007E-20
0.7803E-01	0.7645E-20
0.8575E-01	0.1120E-19
0.9414E-01	0.1619E-19
0.1034	0.2316E-19
0.1138	0.3315E-19
0.1258	0.4894E-19
0.1402	0.8036E-19
0.1581	0.1621E-18
0.1812	0.4034E-18
0.2104	0.1089E-17
0.2473	0.2854E-17
0.2924	0.6886E-17
0.3446	0.1503E-16
0.4036	0.2994E-16
0.4659	0.5453E-16
0.5314	0.9251E-16
0.5985	0.1474E-15
0.6675	0.2234E-15
0.7394	0.3249E-15
0.8147	0.4558E-15
1.539	0.1969E-14
1.591	0.2110E-14
1.655	0.2287E-14
1.730	0.2504E-14
1.819	0.2762E-14
1.924	0.3061E-14
2.045	0.3400E-14
2.185	0.3776E-14
2.343	0.4186E-14
2.516	0.4615E-14
2.713	0.5081E-14
2.929	0.5570E-14
3.163	0.6074E-14
3.412	0.6589E-14
3.672	0.7105E-14
3.938	0.7616E-14
4.207	0.8115E-14
4.477	0.8598E-14
4.741	0.9059E-14
5.001	0.9499E-14
5.256	0.9917E-14
5.504	0.1031E-13
5.748	0.1069E-13
5.988	0.1106E-13
6.225	0.1140E-13
6.461	0.1174E-13
6.697	0.1207E-13
6.935	0.1239E-13
7.177	0.1271E-13
7.425	0.1302E-13
7.681	0.1334E-13
7.949	0.1366E-13
8.229	0.1398E-13
8.526	0.1431E-13
8.844	0.1465E-13
9.186	0.1501E-13
9.556	0.1537E-13
9.961	0.1576E-13
10.41	0.1616E-13
10.90	0.1658E-13
11.44	0.1702E-13
12.05	0.1748E-13
12.74	0.1797E-13
13.52	0.1849E-13
14.40	0.1903E-13
15.40	0.1960E-13
16.54	0.2020E-13
17.85	0.2083E-13
19.34	0.2148E-13
21.05	0.2215E-13
23.02	0.2284E-13
25.27	0.2354E-13
27.85	0.2425E-13
30.81	0.2496E-13
34.21	0.2567E-13
38.14	0.2637E-13
42.68	0.2704E-13
47.96	0.2769E-13
54.13	0.2830E-13
61.40	0.2886E-13
70.04	0.2936E-13
80.40	0.2979E-13
 
 
C41   Ar(1s5)    Excitation    2.04 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.1309E-21
0.6358E-01	0.1787E-21
0.7028E-01	0.2667E-21
0.7803E-01	0.4404E-21
0.8575E-01	0.7123E-21
0.9414E-01	0.1163E-20
0.1034	0.1891E-20
0.1138	0.3064E-20
0.1258	0.5053E-20
0.1402	0.9005E-20
0.1581	0.1896E-19
0.1812	0.4833E-19
0.2104	0.1345E-18
0.2473	0.3664E-18
0.2924	0.9202E-18
0.3446	0.2085E-17
0.4036	0.4292E-17
0.4659	0.8031E-17
0.5314	0.1392E-16
0.5985	0.2253E-16
0.6675	0.3450E-16
0.7394	0.5042E-16
0.8147	0.7072E-16
1.539	0.1916E-15
1.591	0.2147E-15
1.655	0.2419E-15
1.730	0.2732E-15
1.819	0.3078E-15
1.924	0.3450E-15
2.045	0.3836E-15
2.185	0.4224E-15
2.343	0.4600E-15
2.516	0.4946E-15
2.713	0.5267E-15
2.929	0.5547E-15
3.163	0.5784E-15
3.412	0.5976E-15
3.672	0.6123E-15
3.938	0.6229E-15
4.207	0.6299E-15
4.477	0.6337E-15
4.741	0.6349E-15
5.001	0.6341E-15
5.256	0.6316E-15
5.504	0.6279E-15
5.748	0.6232E-15
5.988	0.6178E-15
6.225	0.6119E-15
6.461	0.6055E-15
6.697	0.5987E-15
6.935	0.5917E-15
7.177	0.5844E-15
7.425	0.5769E-15
7.681	0.5690E-15
7.949	0.5608E-15
8.229	0.5523E-15
8.526	0.5433E-15
8.844	0.5339E-15
9.186	0.5239E-15
9.556	0.5134E-15
9.961	0.5022E-15
10.41	0.4904E-15
10.90	0.4779E-15
11.44	0.4645E-15
12.05	0.4505E-15
12.74	0.4355E-15
13.52	0.4197E-15
14.40	0.4031E-15
15.40	0.3857E-15
16.54	0.3675E-15
17.85	0.3485E-15
19.34	0.3290E-15
21.05	0.3090E-15
23.02	0.2886E-15
25.27	0.2680E-15
27.85	0.2475E-15
30.81	0.2272E-15
34.21	0.2073E-15
38.14	0.1880E-15
42.68	0.1694E-15
47.96	0.1517E-15
54.13	0.1349E-15
61.40	0.1193E-15
70.04	0.1048E-15
80.40	0.9140E-16
 
 
C42   Ar(1s5)    Ionization    4.21 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.000
0.6358E-01	0.000
0.7028E-01	0.000
0.7803E-01	0.000
0.8575E-01	0.000
0.9414E-01	0.000
0.1034	0.000
0.1138	0.6659E-27
0.1258	0.1443E-26
0.1402	0.3425E-26
0.1581	0.9646E-26
0.1812	0.4971E-23
0.2104	0.1904E-22
0.2473	0.8043E-22
0.2924	0.3994E-21
0.3446	0.1840E-20
0.4036	0.8659E-20
0.4659	0.3696E-19
0.5314	0.1443E-18
0.5985	0.5103E-18
0.6675	0.1642E-17
0.7394	0.4839E-17
0.8147	0.1312E-16
1.539	0.6833E-14
1.591	0.6702E-14
1.655	0.6617E-14
1.730	0.6609E-14
1.819	0.6727E-14
1.924	0.7035E-14
2.045	0.7617E-14
2.185	0.8560E-14
2.343	0.9952E-14
2.516	0.1212E-13
2.713	0.1460E-13
2.929	0.1762E-13
3.163	0.2113E-13
3.412	0.2507E-13
3.672	0.2933E-13
3.938	0.3381E-13
4.207	0.3841E-13
4.477	0.4303E-13
4.741	0.4760E-13
5.001	0.5207E-13
5.256	0.5642E-13
5.504	0.6064E-13
5.748	0.6472E-13
5.988	0.6866E-13
6.225	0.7249E-13
6.461	0.7621E-13
6.697	0.7985E-13
6.935	0.8342E-13
7.177	0.8694E-13
7.425	0.9044E-13
7.681	0.9393E-13
7.949	0.9745E-13
8.229	0.1010E-12
8.526	0.1047E-12
8.844	0.1084E-12
9.186	0.1122E-12
9.556	0.1162E-12
9.961	0.1203E-12
10.41	0.1246E-12
10.90	0.1291E-12
11.44	0.1338E-12
12.05	0.1387E-12
12.74	0.1439E-12
13.52	0.1493E-12
14.40	0.1550E-12
15.40	0.1609E-12
16.54	0.1671E-12
17.85	0.1735E-12
19.34	0.1800E-12
21.05	0.1867E-12
23.02	0.1935E-12
25.27	0.2003E-12
27.85	0.2069E-12
30.81	0.2134E-12
34.21	0.2195E-12
38.14	0.2252E-12
42.68	0.2304E-12
47.96	0.2349E-12
54.13	0.2387E-12
61.40	0.2416E-12
70.04	0.2435E-12
80.40	0.2445E-12
 
 
C43   O2    Attachment                                          
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.000
0.1042E-01	0.000
0.1135E-01	0.000
0.1247E-01	0.000
0.1382E-01	0.000
0.1544E-01	0.000
0.1739E-01	0.000
0.1958E-01	0.000
0.2229E-01	0.000
0.2543E-01	0.000
0.2917E-01	0.000
0.3323E-01	0.000
0.3777E-01	0.000
0.4295E-01	0.000
0.4847E-01	0.000
0.5737E-01	0.000
0.6358E-01	0.000
0.7028E-01	0.000
0.7803E-01	0.000
0.8575E-01	0.000
0.9414E-01	0.000
0.1034	0.000
0.1138	0.5175E-29
0.1258	0.1120E-28
0.1402	0.2653E-28
0.1581	0.7464E-28
0.1812	0.8190E-26
0.2104	0.3107E-25
0.2473	0.1286E-24
0.2924	0.6731E-24
0.3446	0.3071E-23
0.4036	0.1391E-22
0.4659	0.5854E-22
0.5314	0.2260E-21
0.5985	0.7874E-21
0.6675	0.2489E-20
0.7394	0.7191E-20
0.8147	0.1906E-19
1.539	0.4091E-17
1.591	0.4020E-17
1.655	0.4014E-17
1.730	0.4113E-17
1.819	0.4381E-17
1.924	0.4898E-17
2.045	0.5763E-17
2.185	0.7074E-17
2.343	0.8906E-17
2.516	0.1120E-16
2.713	0.1410E-16
2.929	0.1744E-16
3.163	0.2104E-16
3.412	0.2472E-16
3.672	0.2829E-16
3.938	0.3157E-16
4.207	0.3446E-16
4.477	0.3691E-16
4.741	0.3888E-16
5.001	0.4041E-16
5.256	0.4154E-16
5.504	0.4232E-16
5.748	0.4281E-16
5.988	0.4305E-16
6.225	0.4309E-16
6.461	0.4297E-16
6.697	0.4272E-16
6.935	0.4238E-16
7.177	0.4196E-16
7.425	0.4147E-16
7.681	0.4094E-16
7.949	0.4036E-16
8.229	0.3974E-16
8.526	0.3909E-16
8.844	0.3838E-16
9.186	0.3763E-16
9.556	0.3683E-16
9.961	0.3598E-16
10.41	0.3507E-16
10.90	0.3411E-16
11.44	0.3310E-16
12.05	0.3204E-16
12.74	0.3094E-16
13.52	0.2980E-16
14.40	0.2863E-16
15.40	0.2743E-16
16.54	0.2622E-16
17.85	0.2501E-16
19.34	0.2379E-16
21.05	0.2259E-16
23.02	0.2140E-16
25.27	0.2025E-16
27.85	0.1914E-16
30.81	0.1807E-16
34.21	0.1704E-16
38.14	0.1608E-16
42.68	0.1516E-16
47.96	0.1431E-16
54.13	0.1351E-16
61.40	0.1277E-16
70.04	0.1209E-16
80.40	0.1147E-16
 
 
C44   O2    Elastic                                             
Energy (eV)	Rate coefficient (m3/s)
0.9632E-02	0.5162E-15
0.1042E-01	0.5547E-15
0.1135E-01	0.6008E-15
0.1247E-01	0.6567E-15
0.1382E-01	0.7251E-15
0.1544E-01	0.8091E-15
0.1739E-01	0.9126E-15
0.1958E-01	0.1033E-14
0.2229E-01	0.1187E-14
0.2543E-01	0.1373E-14
0.2917E-01	0.1602E-14
0.3323E-01	0.1860E-14
0.3777E-01	0.2160E-14
0.4295E-01	0.2509E-14
0.4847E-01	0.2891E-14
0.5737E-01	0.3492E-14
0.6358E-01	0.3935E-14
0.7028E-01	0.4412E-14
0.7803E-01	0.4957E-14
0.8575E-01	0.5492E-14
0.9414E-01	0.6059E-14
0.1034	0.6661E-14
0.1138	0.7316E-14
0.1258	0.8021E-14
0.1402	0.8813E-14
0.1581	0.9728E-14
0.1812	0.1083E-13
0.2104	0.1213E-13
0.2473	0.1368E-13
0.2924	0.1549E-13
0.3446	0.1749E-13
0.4036	0.1965E-13
0.4659	0.2184E-13
0.5314	0.2404E-13
0.5985	0.2616E-13
0.6675	0.2821E-13
0.7394	0.3018E-13
0.8147	0.3207E-13
1.539	0.4289E-13
1.591	0.4394E-13
1.655	0.4504E-13
1.730	0.4621E-13
1.819	0.4746E-13
1.924	0.4880E-13
2.045	0.5024E-13
2.185	0.5180E-13
2.343	0.5350E-13
2.516	0.5531E-13
2.713	0.5736E-13
2.929	0.5961E-13
3.163	0.6207E-13
3.412	0.6474E-13
3.672	0.6757E-13
3.938	0.7053E-13
4.207	0.7357E-13
4.477	0.7666E-13
4.741	0.7974E-13
5.001	0.8279E-13
5.256	0.8580E-13
5.504	0.8875E-13
5.748	0.9164E-13
5.988	0.9447E-13
6.225	0.9726E-13
6.461	0.1000E-12
6.697	0.1027E-12
6.935	0.1054E-12
7.177	0.1082E-12
7.425	0.1109E-12
7.681	0.1137E-12
7.949	0.1165E-12
8.229	0.1195E-12
8.526	0.1225E-12
8.844	0.1257E-12
9.186	0.1290E-12
9.556	0.1326E-12
9.961	0.1364E-12
